0,1,2,3,4,5,6,7
0.297623271,0.02377261,0.3411665965647268,0.122206704,0.43467011578836,0.654305468,0.075125209,0.372460497
0.758779709,0.030490956,0.8908938316946801,0.539106145,0.9676584737486021,0.874292898,0.156093489,0.484198646
0.244412912,0.023901809,0.1817037341895381,0.105446927,0.2069857696141208,0.409176618,0.075125209,0.170428894
0.407591344,0.022868217,0.4628619386389827,0.208798883,0.6054333759206566,0.349465745,0.204507513,0.909706546
0.191202554,0.023126615,0.1481326054802089,0.165502793,0.13324708923925196,0.248271527,0.201168614,0.136568849
0.407591344,0.044702842,0.36214855251099504,0.305865922,0.23544631263509216,0.566310497,0.049248748,0.198645598
0.034764101,0.023643411,0.007553503255486609,0.005586592,0.07309184916764165,0.054054054,0.041736227,0.217832957
0.308265342,0.021963824,0.3285774238016658,0.150139665,0.49547218606396337,0.245757385,0.212020033,0.620767494
0.230223484,0.021963824,0.21947125449047095,0.022346369,0.32082794270124043,0.08548083,0.061769616,0.510158014
0.067399787,0.022739018,0.013428450679031725,0.011173184,0.16300129367144356,0.061910748,0.041736227,0.146726862
0.173465768,0.022222222,0.18590012578114176,0.158519553,0.20439844779491453,0.258328096,0.204507513,0.159142212
0.407591344,0.023255814,0.4334872005153821,0.601955307,0.1811125484123557,0.140163419,0.749582638,0.168171558
0.226676126,0.051550388,0.1481326054802089,0.047486034,0.18305304002756895,0.616593338,0.0,0.20993228
0.201844626,0.024031008,0.17750734360380943,0.120111732,0.22897800758545944,0.362036455,0.075125209,0.128668172
0.205391983,0.023126615,0.18590012578114176,0.106145251,0.19146183669241493,0.362036455,0.075125209,0.138826185
0.666548421,0.02377261,0.6684851034924365,0.650837989,0.46959896486219826,0.377749843,0.280467446,0.311512415
0.421780773,0.023255814,0.4125052455749888,0.608938547,0.11384217308711962,0.135449403,0.749582638,0.156884876
0.368570415,0.045994832,0.2950062940864617,0.220670391,0.2367399740463124,0.622878693,0.049248748,0.212189616
0.219581412,0.022739018,0.21107847231313864,0.106145251,0.26326002545207056,0.406033941,0.075125209,0.334085779
0.240865555,0.022739018,0.23625681884513558,0.025139665,0.39456662307610924,0.094908862,0.061769616,0.53724605
0.141539553,0.026614987,0.08518673864727916,0.087290503,0.07891332401328137,0.358893777,0.028380634,0.146726862
0.432422845,0.027777778,0.36214855251099504,0.214385475,0.24967658414557786,0.814582024,0.161101836,0.103837472
0.205391983,0.022609819,0.16911456142647713,0.178072626,0.14165588590409794,0.195160277,0.196160267,0.176072235
0.815537425,0.022739018,0.8279479648617503,0.406424581,0.825355756637277,0.98742929,0.294657763,0.88261851
0.372117772,0.02377261,0.3663449430967237,0.119413408,0.38292367338482985,0.468887492,0.121035058,0.187358916
0.882937212,0.024935401,0.7985732277440247,0.608938547,0.5860284607717583,0.409176618,0.192821369,0.51241535
0.645264278,0.031395349,0.7398237514968237,0.608938547,0.5472186284674936,0.456316782,0.166110184,0.43227991
0.113160695,0.022739018,0.1019723040078187,0.018156425,0.2522639069680183,0.167504714,0.046744574,0.326185102
0.318907414,0.024935401,0.37054133468832734,0.37849162,0.23997412606951168,0.311753614,0.121869783,0.155756208
0.053565094,0.022997416,0.018044481228620728,0.012569832,0.16300129367144356,0.098994343,0.041736227,0.19751693
0.286981199,0.026098191,0.2572387747914038,0.157821229,0.21798188809817304,0.352608422,0.173622705,0.176072235
0.517559418,0.023126615,0.4754511124079186,0.664804469,0.18952134507720167,0.124450031,0.682804674,0.130925508
0.141539553,0.024289406,0.0893831302388828,0.049581006,0.12677878318638508,0.3557511,0.028380634,0.162528217
0.425328131,0.023514212,0.45446915646165037,0.231843575,0.5278137123153612,0.286612194,0.191986644,0.443566591
0.407591344,0.022997416,0.4250944183380498,0.120810056,0.6442432082249213,0.173475801,0.150250417,0.81489842
0.570769777,0.02622739,0.5509861520039093,0.352653631,0.45407503194049237,0.481458202,0.1360601,0.566591422
0.240865555,0.027777778,0.1649181698348735,0.093575419,0.19987063335726088,0.478315525,0.075125209,0.107223476
0.205391983,0.022868217,0.1733109520122058,0.178072626,0.14294954731531814,0.191703331,0.194490818,0.176072235
0.180560482,0.022868217,0.17750734360380943,0.180167598,0.1351875808544652,0.230672533,0.243739566,0.125282167
0.258602341,0.027002584,0.24045321043673917,0.164804469,0.2283311773814664,0.431175361,0.173622705,0.183972912
0.315360057,0.027002584,0.31598825003272984,0.25698324,0.26326002545207056,0.377749843,0.173622705,0.082392777
0.134444839,0.024547804,0.09357952082461145,0.053072626,0.1500646825689439,0.314896292,0.02754591,0.181715576
0.84746364,0.031395349,0.7817876633893601,0.664804469,0.5090556273704562,0.475172847,0.333889816,0.399548533
0.843916282,0.03630491,0.7817876633893601,0.762569832,0.4644243202205516,0.387177876,0.557595993,0.177200903
0.251507627,0.028294574,0.2152748639047423,0.212290503,0.2056921082029006,0.358893777,0.188647746,0.156884876
0.964526428,0.033979328,0.974821653468003,0.650837989,0.9094437252922051,0.880578253,0.294657763,0.691873589
0.276339127,0.027906977,0.2152748639047423,0.168994413,0.18887451487320864,0.440603394,0.173622705,0.156884876
0.503369989,0.03255814,0.530004196057641,0.331005587,0.35510996056785155,0.89629164,0.171118531,0.168171558
0.294075913,0.023126615,0.31598825003272984,0.111731844,0.42173350568909457,0.47203017,0.1360601,0.378103837
0.294075913,0.025839793,0.22366764608207457,0.18924581,0.1908150064884219,0.340037712,0.173622705,0.044018059
0.439517559,0.023126615,0.4041124633976565,0.601955307,0.06727037432200195,0.107479573,0.707846411,0.100451467
0.467896417,0.022868217,0.4418799836985894,0.157821229,0.3622250968247114,0.289754871,0.212020033,0.319413093
0.219581412,0.024031008,0.23206042825940687,0.141061453,0.2102199216373201,0.352608422,0.075125209,0.156884876
0.14508691,0.022351421,0.12295425894821199,0.016759777,0.2419146176847249,0.048711502,0.046744574,0.337471783
0.304717985,0.02248062,0.3411665965647268,0.108938547,0.5135834408048756,0.171590195,0.194490818,0.855530474
0.20893934,0.022739018,0.22366764608207457,0.172486034,0.26649417847850393,0.299182904,0.248747913,0.156884876
0.141539553,0.026614987,0.09357952082461145,0.116620112,0.09702457875419351,0.336895035,0.028380634,0.146726862
0.333096843,0.022222222,0.3369702059789981,0.028631285,0.5795601547188914,0.230358265,0.066777963,0.864559819
0.035828308,0.02248062,0.007553503255486609,0.004888268,0.10025873178062697,0.097108737,0.045075125,0.066591422
0.262149698,0.026873385,0.2152748639047423,0.164804469,0.19728331153805462,0.450031427,0.173622705,0.170428894
0.659453707,0.025581395,0.6223248010141714,0.455307263,0.5278137123153612,0.503456945,0.333889816,0.483069977
0.386307201,0.022868217,0.35375577033366273,0.388268156,0.30077619634511504,0.237586424,0.150250417,0.179458239
0.216034055,0.025452196,0.19009651636687042,0.108938547,0.15717981882580384,0.418604651,0.056761269,0.120767494
0.265697056,0.027648579,0.19009651636687042,0.07472067,0.17464424336272297,0.450031427,0.076794658,0.128668172
0.24796027,0.026873385,0.21107847231313864,0.133379888,0.1811125484123557,0.434318039,0.057595993,0.186230248
0.054984037,0.022351421,0.00629458638153049,0.011173184,0.1177231563175461,0.068824639,0.041736227,0.261851016
0.659453707,0.023514212,0.6642887119008329,0.853351955,0.29301422988426207,0.189503457,0.816360601,0.251693002
0.052500887,0.022997416,0.007553503255486609,0.005586592,0.0815006468357218,0.239786298,0.047579299,0.072234763
0.244412912,0.023385013,0.19429290795847404,0.155726257,0.1811125484123557,0.250471402,0.180300501,0.124153499
0.524654133,0.032428941,0.5216114138803088,0.375698324,0.3719275549007776,0.905719673,0.171118531,0.169300226
0.588506563,0.02377261,0.5593789341812416,0.187150838,0.6442432082249213,0.641734758,0.212020033,0.399548533
0.599148634,0.025581395,0.4880402851709796,0.249301676,0.4482535570948527,0.487743558,0.1360601,0.620767494
0.347286272,0.022351421,0.34536298815633043,0.222765363,0.300129366141122,0.468887492,0.222871452,0.200902935
0.030507272,0.022093023,0.007553503255486609,0.004189944,0.06403622229880265,0.071967316,0.041736227,0.150112867
0.148634267,0.024160207,0.10616869459354739,0.088687151,0.09831824016541373,0.349465745,0.054257095,0.161399549
0.333096843,0.024160207,0.36214855251099504,0.120111732,0.4443725738644262,0.49717159,0.121035058,0.258465011
0.244412912,0.023643411,0.22786403666780325,0.142458101,0.2962483829106955,0.446888749,0.075125209,0.414221219
0.3118127,0.021834625,0.32438103221006215,0.098463687,0.4870633893991174,0.221558768,0.194490818,0.817155756
0.599148634,0.024935401,0.5677717163585739,0.389664804,0.5135834408048756,0.421747329,0.333889816,0.486455982
0.134444839,0.022739018,0.0893831302388828,0.06424581,0.11384217308711962,0.280326838,0.025876461,0.182844244
0.723306137,0.024547804,0.651699538131897,0.546089385,0.4915912028335369,0.434318039,0.193656093,0.483069977
0.648811635,0.022739018,0.6978598406101622,0.254888268,0.7736093142337469,0.877435575,0.212020033,0.80248307
0.304717985,0.022997416,0.32438103221006215,0.104748603,0.5097024575744492,0.17787555,0.194490818,0.829571106
0.230223484,0.026744186,0.19009651636687042,0.134078212,0.18305304002756895,0.434318039,0.057595993,0.155756208
0.294075913,0.026873385,0.23625681884513558,0.157821229,0.24385510929993814,0.3557511,0.173622705,0.170428894
0.421780773,0.022868217,0.4250944183380498,0.127793296,0.6895213455788187,0.14990572,0.150250417,0.87020316
0.418233416,0.023255814,0.4250944183380498,0.601955307,0.14683053054574463,0.181961031,0.69115192,0.180586907
0.304717985,0.022609819,0.27822072973179707,0.155726257,0.3712807246967846,0.362036455,0.212020033,0.492099323
0.226676126,0.022739018,0.23206042825940687,0.154329609,0.1500646825689439,0.267756128,0.197829716,0.136568849
0.531748847,0.02997416,0.458665548053254,0.331005587,0.27490297514334994,0.855436832,0.161101836,0.145598194
0.173465768,0.023126615,0.11875786836248332,0.070530726,0.16623544569464285,0.34318039,0.054257095,0.177200903
0.428875488,0.02248062,0.4334872005153821,0.151536313,0.6377749031752885,0.263670647,0.178631052,0.988713318
0.350833629,0.022739018,0.3831305074513883,0.156424581,0.48318240616869096,0.289754871,0.212020033,0.729119639
0.032990422,0.022093023,0.007553503255486609,0.0,0.06727037432200195,0.096165933,0.047579299,0.062076749
0.12025541,0.021963824,0.1019723040078187,0.017458101,0.25161707576079106,0.142677561,0.046744574,0.326185102
0.27279177,0.023514212,0.2824171213234007,0.133379888,0.37451487671998385,0.462602137,0.075125209,0.387133183
0.510464704,0.022739018,0.5635753257728452,0.741620112,0.21345407466375352,0.140163419,0.69115192,0.146726862
0.034054629,0.022868217,0.007553503255486609,0.004189944,0.06727037432200195,0.10087995,0.047579299,0.060948081
0.361475701,0.022739018,0.3285774238016658,0.106843575,0.43725743861080046,0.324324324,0.194490818,0.651241535
0.137992196,0.025710594,0.09357952082461145,0.104748603,0.09702457875419351,0.340037712,0.028380634,0.135440181
0.726853494,0.022739018,0.7440201430884272,0.323324022,0.8059508404851446,0.993714645,0.188647746,0.896162528
0.432422845,0.021705426,0.45446915646165037,0.134776536,0.6959896506284515,0.203959774,0.150250417,0.93227991
0.244412912,0.046124031,0.19429290795847404,0.041201117,0.2535575673760043,0.619736015,0.041736227,0.224604966
0.219581412,0.022868217,0.21107847231313864,0.213687151,0.15782664902979684,0.148648649,0.265442404,0.159142212
0.290528556,0.028165375,0.2656315569687361,0.200418994,0.2483829237375918,0.402891263,0.173622705,0.148984199
0.198297269,0.022351421,0.20268569013580634,0.196927374,0.16817593730985606,0.152105594,0.286310518,0.135440181
0.301170628,0.023126615,0.32438103221006215,0.238128492,0.2800776197849966,0.453174104,0.228714524,0.202031603
0.407591344,0.022868217,0.43768359210698576,0.124301676,0.6765847344763192,0.181018228,0.150250417,0.822799097
0.425328131,0.024289406,0.4628619386389827,0.293296089,0.45342820173649934,0.478315525,0.1360601,0.441309255
0.833274211,0.037209302,0.794376836152421,0.825418994,0.3221216041124606,0.324324324,0.121869783,0.180586907
0.075558709,0.022868217,0.007553503255486609,0.00698324,0.045924967557890495,0.060967945,0.041736227,0.128668172
0.198297269,0.023255814,0.1817037341895381,0.225558659,0.1067270368302597,0.127278441,0.284641068,0.136568849
0.524654133,0.023643411,0.5174150232945801,0.713687151,0.1959896501268344,0.18070396,0.716193656,0.170428894
0.001773679,0.024935401,0.010071338009273794,0.005586592,0.0562742558379497,0.106851037,0.062604341,0.06772009
0.535296204,0.031912145,0.5174150232945801,0.399441341,0.3732212153087636,0.905719673,0.171118531,0.169300226
0.034054629,0.022739018,0.007553503255486609,0.00349162,0.07956015522050855,0.077624136,0.041736227,0.208803612
0.957431713,0.035529716,0.9958036094142714,0.601955307,0.9029754202425723,0.905719673,0.294657763,0.611738149
0.223128769,0.023255814,0.18590012578114176,0.189944134,0.1448900389305314,0.182903834,0.248747913,0.173814898
0.194749911,0.022868217,0.19009651636687042,0.160614525,0.2102199216373201,0.327467002,0.199499165,0.161399549
0.079106066,0.022222222,0.004616029543714049,0.007681564,0.10802069824147992,0.050282841,0.041736227,0.124153499
0.577864491,0.032299742,0.5635753257728452,0.490223464,0.33441138400773307,0.899434318,0.171118531,0.174943567
0.65590635,0.021705426,0.6475031475461683,0.207402235,0.6701164294266864,0.751728473,0.212020033,0.606094808
0.269244413,0.037338501,0.20268569013580634,0.062150838,0.22574385455902599,0.619736015,0.049248748,0.207674944
0.443064917,0.030490956,0.4628619386389827,0.225558659,0.5278137123153612,0.289754871,0.191986644,0.440180587
0.265697056,0.027390181,0.18590012578114176,0.073324022,0.17464424336272297,0.453174104,0.076794658,0.116252822
0.251507627,0.022868217,0.21107847231313864,0.153631285,0.2024579561797013,0.280326838,0.183639399,0.109480813
0.315360057,0.022351421,0.3411665965647268,0.101256983,0.4482535570948527,0.349465745,0.194490818,0.764108352
0.169918411,0.024160207,0.14393621489448022,0.072625698,0.18564036184677518,0.384035198,0.060100167,0.17268623
0.230223484,0.02248062,0.20688208072153502,0.022346369,0.3104786544211812,0.068196103,0.061769616,0.507900677
0.116708053,0.022739018,0.06840117429261454,0.011871508,0.21668822769018697,0.09522313,0.046744574,0.297968397
0.386307201,0.023255814,0.35375577033366273,0.448324022,0.14877102216095786,0.209616593,0.429883139,0.16027088
0.404043987,0.023385013,0.3831305074513883,0.594972067,0.14877102216095786,0.128221245,0.716193656,0.124153499
0.216034055,0.052842377,0.1397398233028766,0.050977654,0.13712807246967845,0.670018856,0.0,0.169300226
0.233770841,0.022997416,0.23206042825940687,0.127793296,0.2606727036328642,0.421747329,0.075125209,0.360045147
0.514012061,0.023901809,0.4880402851709796,0.298882682,0.49353169444875017,0.327467002,0.207846411,0.493227991
0.240865555,0.022739018,0.19429290795847404,0.155726257,0.1811125484123557,0.240414833,0.176126878,0.133182844
0.226676126,0.024160207,0.18590012578114176,0.11103352,0.22703751597024618,0.352608422,0.075125209,0.132054176
0.244412912,0.027260982,0.2152748639047423,0.131284916,0.1798188870011355,0.434318039,0.057595993,0.174943567
0.524654133,0.023255814,0.4964330673483119,0.166899441,0.5472186284674936,0.446888749,0.212020033,0.319413093
0.050727208,0.022997416,0.008392782177332303,0.009776536,0.15459249600336342,0.095537398,0.041736227,0.243792325
0.039730401,0.023514212,0.007553503255486609,0.005586592,0.09055627370456079,0.125707102,0.041736227,0.046275395
0.071656616,0.022609819,0.030633654997556655,0.07122905,0.07697283239806814,0.244186047,0.047579299,0.045146727
0.492727918,0.022739018,0.48384389458525084,0.164106145,0.5090556273704562,0.374607165,0.212020033,0.317155756
0.244412912,0.02377261,0.1817037341895381,0.104050279,0.21539456627896678,0.412319296,0.075125209,0.17268623
0.343738915,0.022351421,0.4041124633976565,0.094273743,0.6183699870231562,0.226587052,0.066777963,0.93227991
0.14508691,0.029844961,0.04951741514802307,0.043994413,0.02652005140575813,0.203331238,0.047579299,0.045146727
0.315360057,0.025968992,0.2572387747914038,0.207402235,0.20439844779491453,0.362036455,0.173622705,0.053047404
0.354380986,0.022739018,0.32438103221006215,0.286312849,0.27166882211691645,0.263984915,0.153589316,0.15462754
0.212486697,0.024677003,0.17750734360380943,0.136871508,0.1526520043881502,0.396605908,0.060934891,0.127539503
0.177013125,0.031524548,0.11036508618515102,0.043994413,0.09637774855020048,0.387177876,0.00918197,0.132054176
0.584959205,0.025064599,0.555182543595513,0.370111732,0.5109961189856693,0.409176618,0.333889816,0.479683973
0.269244413,0.035658915,0.18590012578114176,0.062849162,0.1869340232579954,0.62602137,0.049248748,0.204288939
0.27279177,0.027777778,0.21947125449047095,0.168296089,0.18305304002756895,0.446888749,0.173622705,0.162528217
0.329549486,0.022093023,0.34536298815633043,0.11452514,0.5407503234178609,0.158390949,0.194490818,0.93227991
0.059240866,0.022739018,0.006714225339515863,0.017458101,0.03428201786661107,0.155876807,0.047579299,0.046275395
0.343738915,0.021834625,0.3369702059789981,0.030726257,0.5730918496692587,0.20584538,0.066777963,0.866817156
0.308265342,0.022222222,0.3369702059789981,0.154329609,0.4631306598125655,0.264613451,0.212020033,0.632054176
0.542390919,0.024160207,0.5090222411172478,0.325418994,0.4890038810143306,0.358893777,0.333889816,0.485327314
0.308265342,0.022222222,0.32438103221006215,0.095670391,0.48318240616869096,0.212130735,0.194490818,0.818284424
0.333096843,0.022609819,0.3201846406184586,0.399441341,0.15782664902979684,0.171904463,0.375626043,0.132054176
0.393401916,0.022609819,0.40830885398338523,0.107541899,0.5795601547188914,0.270898806,0.194490818,0.648984199
0.237318198,0.022868217,0.19848929854420272,0.155027933,0.17335058195150277,0.227215588,0.178631052,0.135440181
0.581411848,0.022868217,0.5845572807132385,0.769553073,0.23221216061189287,0.187303583,0.749582638,0.186230248
0.343738915,0.047932817,0.303399076263794,0.221368715,0.1908150064884219,0.629164048,0.049248748,0.204288939
0.240865555,0.022222222,0.19848929854420272,0.196927374,0.16623544569464285,0.336895035,0.19115192,0.145598194
0.673643136,0.022609819,0.6978598406101622,0.245111732,0.799482535435512,0.959145192,0.212020033,0.88261851
0.023767293,0.02377261,0.010071338009273794,0.01047486,0.03298835645539086,0.114079195,0.061769616,0.03724605
0.648811635,0.023126615,0.651699538131897,0.587988827,0.4605433369901251,0.377749843,0.175292154,0.176072235
0.05888613,0.022609819,0.012169533805075608,0.012569832,0.037516170893044515,0.176304211,0.047579299,0.0496614
0.450159631,0.023126615,0.42089802775232116,0.245810056,0.5090556273704562,0.289754871,0.191986644,0.4751693
0.329549486,0.022739018,0.35375577033366273,0.021648045,0.5924967658213911,0.14142049,0.066777963,0.785553047
0.365023058,0.024160207,0.3663449430967237,0.120810056,0.41332470902424856,0.478315525,0.121035058,0.191873589
0.318907414,0.021963824,0.3117918584411263,0.098463687,0.48059508434948467,0.237900691,0.194490818,0.80248307
0.663001064,0.022739018,0.7020562322017657,0.874301676,0.30530400977953454,0.225015713,0.866444073,0.266365688
0.276339127,0.021705426,0.2572387747914038,0.028631285,0.3887451482304695,0.094908862,0.061769616,0.573363431
0.755232352,0.032041344,0.8321443564533538,0.650837989,0.650711513274554,0.506599623,0.166110184,0.411963883
0.84746364,0.036434109,0.7775912717977564,0.762569832,0.45342820173649934,0.38089252,0.557595993,0.177200903
0.269244413,0.022609819,0.24464960102246788,0.152932961,0.19469598971884836,0.311753614,0.189482471,0.146726862
0.705569351,0.032041344,0.7817876633893601,0.657821229,0.6765847344763192,0.490886235,0.166110184,0.422121896
0.3118127,0.023255814,0.303399076263794,0.287011173,0.2231565327398197,0.299182904,0.121869783,0.15462754
0.372117772,0.02248062,0.34536298815633043,0.123603352,0.40556274256339564,0.418604651,0.121035058,0.152370203
0.237318198,0.026614987,0.20268569013580634,0.133379888,0.1811125484123557,0.434318039,0.057595993,0.164785553
0.141539553,0.025968992,0.09357952082461145,0.102653631,0.09443725693498727,0.34318039,0.028380634,0.136568849
0.350833629,0.022739018,0.3831305074513883,0.155726257,0.4825355759646979,0.289754871,0.212020033,0.724604966
0.212486697,0.023255814,0.1733109520122058,0.159916201,0.2102199216373201,0.318038969,0.197829716,0.167042889
0.20893934,0.022609819,0.2152748639047423,0.216480447,0.15912031044101707,0.177561282,0.267946578,0.161399549
0.279886485,0.022351421,0.2740243391460684,0.278631285,0.24062095727673885,0.371464488,0.273789649,0.159142212
0.329549486,0.022351421,0.35375577033366273,0.091480447,0.5407503234178609,0.14990572,0.194490818,0.893905192
0.52820149,0.02622739,0.4334872005153821,0.406424581,0.28978007685782864,0.277184161,0.150250417,0.25282167
0.709116708,0.032170543,0.7859840539750887,0.664804469,0.683053039525952,0.494028913,0.166110184,0.422121896
0.039375665,0.02248062,0.007553503255486609,0.007681564,0.061448900479596384,0.184789441,0.041736227,0.05530474
0.304717985,0.022739018,0.33277381438739445,0.094273743,0.4915912028335369,0.197674419,0.194490818,0.820541761
0.198297269,0.023514212,0.17750734360380943,0.220670391,0.1448900389305314,0.142363294,0.287145242,0.145598194
0.414686059,0.030361757,0.3495593787420591,0.180865922,0.24126778748073185,0.789440603,0.086811352,0.094808126
0.443064917,0.032041344,0.4418799836985894,0.299581006,0.350582147133432,0.842866122,0.171118531,0.202031603
0.538843562,0.026614987,0.44607637428431807,0.406424581,0.2891332466538356,0.280326838,0.150250417,0.258465011
0.017027315,0.023514212,0.007553503255486609,0.011871508,0.07567917199008208,0.139849151,0.047579299,0.076749436
0.684285208,0.026873385,0.6349139737772324,0.532122905,0.4586028453749119,0.371464488,0.175292154,0.223476298
0.073430294,0.022997416,0.007553503255486609,0.007681564,0.042043984327464014,0.068510371,0.041736227,0.124153499
0.141539553,0.024418605,0.08518673864727916,0.047486034,0.12677878318638508,0.362036455,0.028380634,0.165914221
0.404043987,0.031782946,0.3201846406184586,0.164106145,0.2160413964829598,0.764299183,0.086811352,0.095936795
0.191202554,0.022868217,0.2152748639047423,0.171089385,0.22703751597024618,0.283469516,0.254590985,0.163656885
0.029088329,0.022739018,0.007553503255486609,0.004888268,0.08732212168136148,0.040540541,0.041736227,0.189616253
0.301170628,0.032299742,0.27822072973179707,0.182960894,0.32276843431645363,0.597737272,0.17278798,0.190744921
0.219581412,0.025968992,0.17750734360380943,0.104748603,0.1714100903362895,0.412319296,0.060934891,0.120767494
