0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.028483607,0.061412569,0.090238102,0.081013312,0.114419306,0.085900673,0.061061484,0.006053269,0.005199716,0.061854279,0.047068443,0.008355861,0.038979447,0.057421822,0.070188981,0.064457882
0.018647541,0.061412569,0.090238102,0.038520801,0.114419306,0.085900673,0.061061484,0.025423729,0.018435358,0.061854279,0.011023622,0.056628764,0.030474841,0.057421822,0.070188981,0.064457882
0.009221311,0.01097561,0.008583691,0.018489985,0.114419306,0.006944444,0.061061484,0.008474576,0.008744978,0.061854279,0.02519685,0.0,0.09362514,0.057421822,0.044117647,0.051363636
0.006557377,0.002439024,0.090238102,0.009244992,0.114419306,0.085900673,0.061061484,0.01937046,0.054954801,0.061854279,0.005511811,0.00786434,0.006378455,0.002867677,0.014705882,0.064457882
0.015983607,0.064634146,0.090238102,0.057010786,0.114419306,0.030092593,0.042895442,0.031476998,0.022689671,0.027105518,0.02992126,0.02727943,0.109851169,0.019664072,0.014705882,0.028636364
0.007581967,0.008536585,0.090238102,0.00770416,0.003921569,0.0,0.00536193,0.002421308,0.001418104,0.009680542,0.003937008,0.011304989,0.017717931,0.011880377,0.070188981,0.064457882
0.025409836,0.045121951,0.021459227,0.030816641,0.114419306,0.090277778,0.045576408,0.033898305,0.024580477,0.041626331,0.007086614,0.07028754,0.038979447,0.124539123,0.067647059,0.073181818
0.001844262,0.003658537,0.090238102,0.081013312,0.114419306,0.011574074,0.061061484,0.049902101,0.002599858,0.061854279,0.047068443,0.003686409,0.002126152,0.057421822,0.070188981,0.064457882
0.038729508,0.014634146,0.012875536,0.036979969,0.035294118,0.025462963,0.021447721,0.015738499,0.021980619,0.017424976,0.047068443,0.026296387,0.09362514,0.011470709,0.011764706,0.064457882
0.020286885,0.02804878,0.012875536,0.077041602,0.011764706,0.030092593,0.018766756,0.012106538,0.017726306,0.039690223,0.018897638,0.00786434,0.043940468,0.008603032,0.070188981,0.026363636
0.060040984,0.03902439,0.124463519,0.093990755,0.147058824,0.106481481,0.069705094,0.049636804,0.075868589,0.051306873,0.073228346,0.028999754,0.071580439,0.105284719,0.076470588,0.149090909
0.01045082,0.02195122,0.017167382,0.026194145,0.114419306,0.085900673,0.016085791,0.00968523,0.012999291,0.005808325,0.012598425,0.013025313,0.016300496,0.013928718,0.014705882,0.018181818
0.008606557,0.023170732,0.090238102,0.012326656,0.003921569,0.050925926,0.002680965,0.00968523,0.007799575,0.052274927,0.007874016,0.027033669,0.033309709,0.027447767,0.070188981,0.064457882
0.004713115,0.0,0.090238102,0.001540832,0.007843137,0.085900673,0.026809651,0.002421308,0.002127157,0.003872217,0.047068443,0.056628764,0.09362514,0.057421822,0.070188981,0.004545455
0.007991803,0.006097561,0.090238102,0.009244992,0.114419306,0.018518519,0.013404826,0.001210654,0.002363507,0.011616651,0.003937008,0.056628764,0.09362514,0.057421822,0.070188981,0.064457882
0.01045082,0.023170732,0.090238102,0.00770416,0.003921569,0.085900673,0.00536193,0.010895884,0.008035925,0.009680542,0.003149606,0.016220202,0.0,0.010651372,0.005882353,0.018636364
0.119672131,0.06097561,0.227467811,0.30046225,0.066666667,0.085900673,0.219839142,0.102905569,0.106357835,0.067763795,0.047068443,0.133202261,0.26009922,0.057421822,0.097058824,0.142727273
0.018852459,0.007317073,0.090238102,0.021571649,0.023529412,0.085900673,0.00536193,0.013317191,0.012290239,0.020329138,0.003149606,0.063897764,0.042523033,0.057421822,0.014705882,0.023636364
0.007377049,0.007317073,0.090238102,0.030816641,0.114419306,0.0,0.061061484,0.004842615,0.008744978,0.061854279,0.000787402,0.004423691,0.021261517,0.003277345,0.023529412,0.003181818
