0,1,2,3,4,5,6,7,8,9,10,11
0.0,0.004769475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.007949126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157894737,0.157894737
0.20554855,0.233704293,0.443708609,0.170068027,0.118012422,0.358490566,0.365853659,0.268292683,0.822222222,0.244444444,0.789473684,0.578947368
0.001261034,0.004769475,0.033112583,0.0,0.0,0.056603774,0.0,0.0,0.0,0.0,0.0,0.0
0.007566204,0.007949126,0.01986755,0.020408163,0.0,0.0,0.073170732,0.073170732,0.0,0.0,0.0,0.0
0.003783102,0.014308426,0.139072848,0.06122449,0.055900621,0.169811321,0.073170732,0.073170732,0.066666667,0.0,0.0,0.0
0.0,0.004769475,0.033112583,0.020408163,0.01863354,0.056603774,0.073170732,0.0,0.0,0.0,0.0,0.0
0.005044136,0.014308426,0.033112583,0.129251701,0.01863354,0.056603774,0.0,0.073170732,0.0,0.0,0.0,0.0
0.011349306,0.014308426,0.139072848,0.06122449,0.031055901,0.094339623,0.073170732,0.073170732,0.111111111,0.066666667,0.157894737,0.157894737
0.011349306,0.007949126,0.01986755,0.020408163,0.0,0.056603774,0.073170732,0.073170732,0.066666667,0.066666667,0.157894737,0.0
0.0,0.014308426,0.01986755,0.020408163,0.01863354,0.0,0.0,0.073170732,0.0,0.0,0.0,0.0
0.0,0.007949126,0.0,0.020408163,0.01863354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.011349306,0.023847377,0.059602649,0.034013605,0.01863354,0.056603774,0.073170732,0.073170732,0.066666667,0.066666667,0.157894737,0.157894737
0.058007566,0.033386328,0.125827815,0.06122449,0.093167702,0.58490566,0.12195122,0.073170732,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016393443,0.004769475,0.01986755,0.020408163,0.01863354,0.056603774,0.073170732,0.073170732,0.066666667,0.066666667,0.157894737,0.157894737
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001261034,0.007949126,0.01986755,0.0,0.01863354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001261034,0.004769475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.027742749,0.055643879,0.337748344,0.074829932,0.055900621,0.169811321,0.12195122,0.073170732,0.244444444,0.2,0.157894737,0.157894737
0.001261034,0.004769475,0.01986755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047919294,0.07154213,0.072847682,0.074829932,0.01863354,0.056603774,0.073170732,0.0,0.066666667,0.111111111,0.0,0.0
0.003783102,0.0,0.0,0.0,0.0,0.0,0.073170732,0.0,0.066666667,0.0,0.0,0.0
0.001261034,0.004769475,0.01986755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.004769475,0.01986755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.01863354,0.056603774,0.0,0.0,0.0,0.0,0.0,0.0
0.011349306,0.004769475,0.01986755,0.020408163,0.0,0.0,0.073170732,0.073170732,0.066666667,0.066666667,0.157894737,0.157894737
0.0,0.004769475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.007566204,0.023847377,0.033112583,0.034013605,0.01863354,0.056603774,0.073170732,0.073170732,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001261034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.026481715,0.014308426,0.01986755,0.0,0.01863354,0.0,0.12195122,0.219512195,0.0,0.066666667,0.0,0.0
0.005044136,0.030206677,0.033112583,0.020408163,0.01863354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.203026482,0.109697933,0.165562914,0.387755102,0.751552795,0.358490566,0.365853659,0.073170732,0.066666667,0.066666667,0.157894737,0.157894737
0.026481715,0.023847377,0.033112583,0.020408163,0.0,0.056603774,0.073170732,0.073170732,0.066666667,0.0,0.0,0.0
0.129886507,0.074721781,0.125827815,0.238095238,0.391304348,0.283018868,0.268292683,0.073170732,0.066666667,0.0,0.0,0.0
1.0,1.0,0.801324503,0.918367347,0.428571429,0.849056604,1.0,0.853658537,0.333333333,0.466666667,0.473684211,0.263157895
0.156368222,0.049284579,0.099337748,0.074829932,0.031055901,0.094339623,0.512195122,0.12195122,0.111111111,0.111111111,0.157894737,0.157894737
0.0,0.004769475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.017654477,0.017488076,0.139072848,0.034013605,0.055900621,0.094339623,0.12195122,0.073170732,0.111111111,0.066666667,0.157894737,0.157894737
0.0,0.004769475,0.033112583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.007949126,0.0,0.020408163,0.01863354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001261034,0.007949126,0.01986755,0.020408163,0.01863354,0.056603774,0.0,0.0,0.0,0.0,0.157894737,0.0
0.034047919,0.100158983,0.099337748,0.06122449,0.031055901,0.056603774,0.073170732,0.073170732,0.066666667,0.066666667,0.157894737,0.157894737
0.011349306,0.109697933,0.298013245,0.142857143,0.093167702,0.169811321,0.12195122,0.219512195,0.2,0.2,0.263157895,0.263157895
0.0,0.007949126,0.0,0.034013605,0.031055901,0.056603774,0.073170732,0.0,0.0,0.066666667,0.157894737,0.0
0.003783102,0.007949126,0.01986755,0.034013605,0.0,0.056603774,0.073170732,0.0,0.0,0.0,0.0,0.0
0.063051702,0.151033386,0.125827815,0.06122449,0.055900621,0.056603774,0.073170732,0.12195122,0.066666667,0.066666667,0.263157895,0.0
0.0,0.004769475,0.0,0.0,0.01863354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010088272,0.017488076,0.01986755,0.020408163,0.01863354,0.056603774,0.0,0.0,0.066666667,0.066666667,0.0,0.0
0.0,0.004769475,0.01986755,0.034013605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.068095839,0.049284579,0.099337748,0.074829932,0.068322981,0.169811321,0.073170732,0.073170732,0.066666667,0.111111111,0.0,0.0
0.0,0.004769475,0.01986755,0.034013605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001261034,0.017488076,0.01986755,0.020408163,0.01863354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001261034,0.004769475,0.01986755,0.020408163,0.01863354,0.0,0.0,0.073170732,0.0,0.066666667,0.0,0.0
0.0,0.0,0.0,0.020408163,0.01863354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005044136,0.014308426,0.033112583,0.020408163,0.055900621,0.094339623,0.12195122,0.073170732,0.066666667,0.066666667,0.157894737,0.157894737
0.020176545,0.055643879,0.033112583,0.034013605,0.01863354,0.056603774,0.073170732,0.073170732,0.0,0.0,0.0,0.0
0.001261034,0.049284579,0.125827815,0.129251701,0.068322981,0.169811321,0.219512195,0.12195122,0.111111111,0.111111111,0.157894737,0.157894737
0.0,0.004769475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.097099622,0.06518283,0.19205298,0.06122449,0.055900621,0.056603774,0.073170732,0.073170732,0.066666667,0.066666667,0.263157895,0.263157895
0.0,0.0,0.0,0.020408163,0.0,0.056603774,0.0,0.0,0.0,0.0,0.0,0.0
0.003783102,0.007949126,0.01986755,0.0,0.01863354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.076923077,0.049284579,0.033112583,0.020408163,0.01863354,0.056603774,0.073170732,0.073170732,0.066666667,0.066666667,0.263157895,0.0
0.003783102,0.004769475,0.01986755,0.020408163,0.01863354,0.0,0.0,0.0,0.0,0.066666667,0.0,0.0
0.0,0.007949126,0.01986755,0.0,0.0,0.0,0.073170732,0.0,0.0,0.0,0.0,0.0
0.030264817,0.055643879,0.059602649,0.020408163,0.01863354,0.094339623,0.073170732,0.073170732,0.066666667,0.2,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001261034,0.004769475,0.01986755,0.0,0.0,0.0,0.073170732,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001261034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.007566204,0.014308426,0.01986755,0.0,0.0,0.0,0.073170732,0.0,0.0,0.0,0.0,0.0
0.0,0.004769475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.007566204,0.004769475,0.01986755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.050441362,0.058823529,0.059602649,0.034013605,0.01863354,0.056603774,0.512195122,0.073170732,0.111111111,0.111111111,0.157894737,0.157894737
0.016393443,0.055643879,0.072847682,0.034013605,0.031055901,0.056603774,0.073170732,0.073170732,0.066666667,0.066666667,0.157894737,0.157894737
0.001261034,0.004769475,0.0,0.0,0.0,0.056603774,0.0,0.0,0.066666667,0.0,0.0,0.0
0.0,0.007949126,0.01986755,0.020408163,0.01863354,0.056603774,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.056603774,0.12195122,0.073170732,0.0,0.0,0.0,0.0
0.0,0.004769475,0.0,0.020408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.014308426,0.245033113,0.034013605,0.031055901,0.056603774,0.073170732,0.0,0.0,0.0,0.0,0.0
0.003783102,0.007949126,0.059602649,0.020408163,0.01863354,0.0,0.073170732,0.0,0.0,0.0,0.0,0.0
0.0,0.007949126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.090794451,0.090620032,0.231788079,0.306122449,0.130434783,0.358490566,0.365853659,0.219512195,0.2,0.555555556,0.789473684,0.578947368
0.0,0.0,0.0,0.0,0.01863354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04665826,0.017488076,0.033112583,0.020408163,0.031055901,0.358490566,0.073170732,0.073170732,0.066666667,0.0,0.0,0.0
0.003783102,0.004769475,0.01986755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001261034,0.004769475,0.01986755,0.06122449,0.01863354,0.056603774,0.073170732,0.073170732,0.0,0.0,0.0,0.0
0.013871375,0.014308426,0.01986755,0.020408163,0.01863354,0.056603774,0.073170732,0.073170732,0.066666667,0.111111111,0.157894737,0.263157895
0.627994956,0.640699523,0.61589404,0.646258503,0.354037267,0.58490566,0.512195122,0.463414634,0.2,0.2,0.473684211,0.263157895
0.020176545,0.023847377,0.072847682,0.034013605,0.031055901,0.056603774,0.073170732,0.073170732,0.111111111,0.066666667,0.157894737,0.157894737
0.0,0.007949126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.004769475,0.01986755,0.020408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001261034,0.0,0.0,0.020408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003783102,0.004769475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.007566204,0.007949126,0.01986755,0.102040816,0.031055901,0.094339623,0.073170732,0.073170732,0.066666667,0.066666667,0.0,0.0
0.001261034,0.0,0.01986755,0.020408163,0.01863354,0.056603774,0.073170732,0.0,0.0,0.0,0.0,0.0
0.0,0.004769475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
