0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.51,0.422745549,0.55765819,0.514450867,0.570234114,0.43928036,0.620010368,0.643612335,0.568069307,0.50727167,0.627108784,0.597732181,0.485153498,0.559790732,0.524661509,0.479041916
0.67625,0.759333716,0.716735659,0.805780347,0.502229654,0.451274363,0.536547434,0.467400881,0.675742574,0.834787667,0.719604421,0.809935205,0.623049824,0.739910314,0.524661509,0.473053892
0.7525,0.709362435,0.759905381,0.742196532,0.502229654,0.371814093,0.34681182,0.363436123,0.426361386,0.468877254,0.396742292,0.404967603,0.411172622,0.594170404,0.396518375,0.304467987
0.660625,0.649626651,0.630987581,0.633526012,0.613154961,0.826086957,0.778641783,0.849779736,0.518564356,0.55788249,0.531704479,0.52537797,0.499245093,0.658819133,0.627176015,0.553661907
0.69875,0.694428489,0.576581904,0.715028902,0.537346711,0.539230385,0.486262312,0.48061674,0.531559406,0.57591623,0.515997673,0.529697624,0.511323603,0.671150972,0.374274662,0.413173653
0.4,0.40953475,0.389118865,0.423121387,0.492753623,0.490254873,0.508553655,0.566960352,0.681311881,0.701570681,0.645724258,0.721922246,0.506290891,0.642750374,0.57205029,0.592814371
0.405,0.45031591,0.3867534,0.464739884,0.299888517,0.310344828,0.298081908,0.371806167,0.344059406,0.40779523,0.361838278,0.412526998,0.53397081,0.667787743,0.541102515,0.545831414
0.725625,0.712234348,0.662921348,0.695375723,0.415273133,0.411294353,0.3281493,0.37753304,0.474009901,0.481675393,0.396160558,0.386609071,0.415198792,0.600523169,0.331237911,0.308152925
0.54625,0.51579552,0.473684211,0.520809249,0.435897436,0.349825087,0.361845516,0.373127753,0.548886139,0.541012216,0.532286213,0.504319654,0.419224962,0.535127055,0.400870406,0.377245509
0.5775,0.570361861,0.475458309,0.539306358,0.489409142,0.468765617,0.472265422,0.503964758,0.374381188,0.417102967,0.372309482,0.4087473,0.460493206,0.594544096,0.499032882,0.489636112
0.300625,0.300402068,0.266706091,0.279190751,0.235785953,0.211394303,0.218247797,0.263876652,0.403465347,0.40779523,0.411285631,0.392008639,0.4343231,0.550074738,0.420212766,0.40027637
0.665,0.598506605,0.652276759,0.613872832,0.582497213,0.44027986,0.512182478,0.488986784,0.665841584,0.648632926,0.725421757,0.646328294,0.587317564,0.565022422,0.560928433,0.471672041
0.238125,0.241815049,0.207569486,0.245086705,0.265328874,0.24087956,0.254017626,0.295154185,0.226485149,0.272251309,0.239092496,0.277537797,0.163059889,0.359491779,0.242263056,0.245969599
0.29125,0.306720276,0.279716144,0.321965318,0.309921962,0.286856572,0.302747538,0.353303965,0.310024752,0.333333333,0.351367074,0.343952484,0.422747861,0.548953662,0.421663443,0.407185629
0.3525,0.385985066,0.363098758,0.462427746,0.397993311,0.470764618,0.479004666,0.578414097,0.475866337,0.561954625,0.537521815,0.570734341,0.518872672,0.737294469,0.628626692,0.463841548
0.62375,0.635267088,0.687167357,0.656069364,0.622630992,0.634682659,0.66096423,0.512334802,0.530321782,0.520651542,0.57591623,0.631209503,0.562154001,0.727952167,0.661508704,0.489175495
0.666875,0.85066054,0.691898285,0.8,0.506688963,0.517241379,0.516329705,0.536563877,0.595915842,0.627690518,0.592786504,0.637149028,0.795671867,0.762331839,0.867988395,0.795485951
0.4475,0.44801838,0.399172088,0.455491329,0.319955407,0.307346327,0.263867289,0.354625551,0.408415842,0.454915649,0.39965096,0.44924406,0.332159034,0.504484305,0.299323017,0.321510825
0.77125,0.749569213,0.717327025,0.761271676,0.72296544,0.654672664,0.643856921,0.633039648,0.701113861,0.753926702,0.693426411,0.713282937,0.670357323,0.759342302,0.629110251,0.633348687
0.690625,0.650775416,0.615020698,0.654913295,0.587513935,0.539230385,0.57024365,0.559911894,0.725866337,0.757998837,0.721931355,0.688444924,0.549068948,0.637892377,0.561411992,0.528327959
0.428125,0.411257898,0.383205204,0.412138728,0.447045708,0.386806597,0.418869881,0.428634361,0.408415842,0.426992437,0.422338569,0.419006479,0.481127328,0.600149477,0.480174081,0.43021649
0.5225,0.523262493,0.437019515,0.476878613,0.470457079,0.435282359,0.391912908,0.42907489,0.516089109,0.545084351,0.474112856,0.48650108,0.440362355,0.577727952,0.381044487,0.363426992
0.5325,0.556002298,0.533412182,0.549710983,0.590858417,0.470264868,0.544841887,0.603964758,0.574257426,0.675974404,0.664339732,0.638768898,0.56970307,0.642750374,0.490812379,0.485951175
0.76875,0.69672602,0.601419279,0.628323699,0.603121516,0.549725137,0.44375324,0.467400881,0.648514851,0.6655032,0.578824898,0.575593952,0.596879718,0.681988042,0.480174081,0.449101796
0.43625,0.462952326,0.419278533,0.42716763,0.434225195,0.39930035,0.434940384,0.446696035,0.600247525,0.663757999,0.591623037,0.594492441,0.419224962,0.554559043,0.419245648,0.405803777
0.5325,0.470419299,0.518036665,0.475722543,0.484949833,0.386806597,0.498703992,0.434361233,0.528465347,0.479348458,0.541012216,0.479481641,0.458480121,0.505605381,0.461798839,0.369875633
0.83125,0.765077542,0.727971614,0.713872832,0.673913043,0.563718141,0.57179886,0.535242291,0.756806931,0.723676556,0.677719604,0.607451404,0.674383493,0.745515695,0.623791103,0.541225242
0.56875,0.609994256,0.546422235,0.63699422,0.364548495,0.47926037,0.412130638,0.504845815,0.513613861,0.560209424,0.531704479,0.585313175,0.444891797,0.531763827,0.473887814,0.452786734
0.635625,0.616886847,0.649319929,0.715028902,0.606465998,0.72013993,0.813374806,0.737885463,0.557549505,0.560209424,0.553810355,0.555615551,0.597382989,0.700298954,0.652804642,0.619069553
0.6425,0.581275129,0.602010645,0.600578035,0.355629877,0.286856572,0.324002074,0.341409692,0.648514851,0.638161722,0.64107039,0.600431965,0.497735279,0.587070254,0.508220503,0.467987103
0.605,0.647903504,0.606150207,0.630635838,0.594202899,0.51824088,0.626749611,0.63215859,0.530321782,0.580570099,0.607911576,0.669546436,0.708605939,0.727204783,0.759187621,0.856287425
0.54875,0.59046525,0.630987581,0.664739884,0.512820513,0.632683658,0.397615345,0.474889868,0.536509901,0.529377545,0.63292612,0.717062635,0.71716155,0.71038864,0.633945841,0.601566099
0.61625,0.7105112,0.518628031,0.571676301,0.564102564,0.495252374,0.372731985,0.372246696,0.696782178,0.705061082,0.530541012,0.533477322,0.642677403,0.746263079,0.416344294,0.402579456
0.38125,0.396898334,0.348905973,0.4,0.500557414,0.527236382,0.544841887,0.583700441,0.514851485,0.513089005,0.555555556,0.522678186,0.394061399,0.568011958,0.459864603,0.496545371
0.491875,0.51120046,0.480189237,0.541618497,0.347826087,0.343328336,0.361327112,0.407488987,0.39789604,0.441535777,0.421756835,0.473542117,0.507297433,0.64387145,0.537717602,0.520958084
0.691875,0.641585296,0.681845062,0.703468208,0.714046823,0.597701149,0.637117678,0.560792952,0.566831683,0.652705061,0.60849331,0.692224622,0.60543533,0.739536622,0.710831721,0.519115615
0.378125,0.724296381,0.247191011,0.290751445,0.899108138,0.776111944,0.193364438,0.238325991,0.883044554,0.812681792,0.321116928,0.30399568,0.766985405,0.565769806,0.239845261,0.15614924
0.430625,0.449741528,0.435836783,0.502890173,0.371794872,0.368315842,0.381544842,0.435682819,0.368811881,0.387434555,0.397905759,0.468682505,0.516356316,0.652092676,0.561411992,0.563334869
0.66125,0.676048248,0.57125961,0.549710983,0.484392419,0.344827586,0.375842405,0.410572687,0.53960396,0.598603839,0.550319953,0.519978402,0.542526422,0.673393124,0.401353965,0.401197605
0.559375,0.549109707,0.603193377,0.649132948,0.5696767,0.576211894,0.623639191,0.637004405,0.57549505,0.674810937,0.744037231,0.698164147,0.51383996,0.644992526,0.607350097,0.591893137
0.36125,0.385985066,0.328208161,0.396531792,0.569119287,0.522238881,0.621565578,0.608370044,0.484529703,0.56602676,0.45840605,0.582613391,0.459486663,0.666292975,0.502901354,0.512666974
0.513125,0.518667433,0.480189237,0.530635838,0.530657748,0.445777111,0.429237947,0.491189427,0.609529703,0.627690518,0.620127981,0.600971922,0.556618017,0.650971599,0.543520309,0.51497006
0.449375,0.439402642,0.385570668,0.431791908,0.406911929,0.353323338,0.346293416,0.388986784,0.444306931,0.46655032,0.442699244,0.440064795,0.371414192,0.470852018,0.340909091,0.317825887
0.49,0.48190695,0.442933176,0.444508671,0.390746934,0.339830085,0.389320892,0.408370044,0.454207921,0.561372891,0.516579407,0.51511879,0.392048314,0.527279522,0.398452611,0.402118839
0.386875,0.412406663,0.36428149,0.402890173,0.362318841,0.333833083,0.344738206,0.388105727,0.36200495,0.402559628,0.379872019,0.40712743,0.309008556,0.488415546,0.313829787,0.33717181
0.465,0.423319931,0.40922531,0.433526012,0.403010033,0.366816592,0.398652151,0.414537445,0.496905941,0.471785922,0.45840605,0.440064795,0.396577755,0.53064275,0.412959381,0.379548595
0.52375,0.526134406,0.517445299,0.60867052,0.620401338,0.549725137,0.573872473,0.612334802,0.449876238,0.45026178,0.468295521,0.495140389,0.695017614,0.676382661,0.705996132,0.59465684
0.294375,0.299253303,0.270254287,0.305780347,0.306020067,0.273863068,0.301710731,0.331718062,0.313118812,0.333915067,0.340314136,0.346652268,0.403120282,0.528026906,0.408123791,0.382772916
0.34,0.356691557,0.313424009,0.356647399,0.255852843,0.255372314,0.257128046,0.304845815,0.340346535,0.369400814,0.353112275,0.362311015,0.28283845,0.428624813,0.293520309,0.272685398
0.780625,0.727742677,0.623891189,0.666473988,0.235785953,0.222888556,0.174701918,0.260352423,0.536509901,0.570098895,0.596276905,0.495680346,0.451937594,0.555306428,0.487911025,0.375863657
0.545625,0.569787478,0.531046718,0.612716763,0.513377926,0.56071964,0.494038362,0.545814978,0.650990099,0.689936009,0.617219314,0.688984881,0.459989935,0.651345291,0.477272727,0.511745739
0.524375,0.506605399,0.558840923,0.575722543,0.60367893,0.529235382,0.616899948,0.604405286,0.410272277,0.436300175,0.462478185,0.460043197,0.717664821,0.764200299,0.769825919,0.65453708
0.34625,0.326823665,0.327025429,0.352601156,0.579710145,0.578210895,0.592016589,0.542290749,0.311881188,0.319953461,0.321116928,0.332073434,0.267740312,0.426756353,0.27417795,0.24919392
0.363125,0.423894314,0.33885275,0.449132948,0.361204013,0.379810095,0.365992742,0.442290749,0.370668317,0.477603258,0.406631763,0.478401728,0.309511827,0.517189836,0.34139265,0.366651313
0.514375,0.534750144,0.508574808,0.61849711,0.40245262,0.40129935,0.359253499,0.441409692,0.520420792,0.603257708,0.50727167,0.623110151,0.387518873,0.564648729,0.328336557,0.388300322
0.346875,0.322802987,0.351271437,0.342196532,0.312151616,0.250874563,0.311041991,0.325110132,0.473391089,0.429901105,0.477603258,0.438444924,0.493709109,0.598654709,0.515473888,0.446338093
0.65,0.624928202,0.592548788,0.627745665,0.477146042,0.397801099,0.379989632,0.399559471,0.475866337,0.504363002,0.401977894,0.401727862,0.536990438,0.66554559,0.358800774,0.431137725
0.41875,0.433084434,0.542874039,0.579190751,0.573578595,0.504247876,0.598755832,0.564317181,0.400990099,0.431064572,0.400232693,0.524838013,0.439355813,0.585201794,0.446324952,0.442192538
0.54375,0.520964963,0.530455352,0.576878613,0.519509476,0.460769615,0.564541213,0.512334802,0.497524752,0.524723677,0.496800465,0.504859611,0.454957222,0.593423019,0.485009671,0.48180562
0.3675,0.331418725,0.326434063,0.337572254,0.280379041,0.233383308,0.250388802,0.296475771,0.47710396,0.469458988,0.505526469,0.484341253,0.263210871,0.436472347,0.303191489,0.271303547
0.446875,0.435956347,0.44825547,0.489017341,0.342251951,0.356321839,0.366511146,0.410572687,0.375618812,0.393251891,0.414194299,0.416846652,0.527931555,0.635650224,0.564796905,0.556886228
0.394375,0.423894314,0.356593732,0.428323699,0.295986622,0.272863568,0.249870399,0.331718062,0.368193069,0.465386853,0.387434555,0.437904968,0.29894313,0.458893871,0.287717602,0.281897743
0.335625,0.319356692,0.293317564,0.30867052,0.213489409,0.177911044,0.192846034,0.240528634,0.344678218,0.3344968,0.348458406,0.347192225,0.391545043,0.515695067,0.375241779,0.383233533
0.776875,0.77139575,0.723832052,0.803468208,0.705685619,0.611194403,0.668221877,0.657709251,0.64480198,0.669575334,0.65910413,0.67224622,0.628585808,0.704035874,0.62959381,0.592814371
0.3675,0.358989087,0.351271437,0.369942197,0.331103679,0.324837581,0.353032659,0.35814978,0.326732673,0.378126818,0.365910413,0.388768898,0.327629592,0.492152466,0.353481625,0.35882082
0.46,0.425043079,0.429923122,0.442774566,0.666666667,0.64167916,0.666148263,0.648017621,0.433787129,0.388016289,0.435718441,0.409287257,0.597382989,0.665171898,0.646034816,0.572086596
0.71625,0.681217691,0.583678297,0.597687861,0.598662207,0.529735132,0.378434422,0.426431718,0.586014851,0.731820826,0.481675393,0.480561555,0.620533468,0.613602392,0.405222437,0.404421925
0.52375,0.508328547,0.573033708,0.521387283,0.578595318,0.554722639,0.629341628,0.625991189,0.592821782,0.452006981,0.455497382,0.45950324,0.537493709,0.606502242,0.629110251,0.620912022
0.269375,0.268236646,0.224127735,0.253757225,0.267001115,0.295352324,0.278382582,0.32907489,0.28279703,0.335078534,0.298429319,0.313714903,0.218922999,0.400597907,0.21131528,0.214187011
0.4725,0.466973004,0.437610881,0.484393064,0.372352285,0.336331834,0.349403836,0.395594714,0.600866337,0.61663758,0.613147179,0.610151188,0.380976346,0.51980568,0.383945841,0.376784892
0.705625,0.649626651,0.581312833,0.807514451,0.720735786,0.603698151,0.668221877,0.668281938,0.588490099,0.662012798,0.624200116,0.706263499,0.618520382,0.72122571,0.649903288,0.612160295
0.343125,0.326823665,0.319929036,0.319653179,0.636008919,0.55972014,0.65163297,0.589867841,0.336014851,0.359511344,0.363583479,0.346112311,0.304479114,0.443198804,0.299806576,0.277291571
0.618125,0.610568639,0.576581904,0.593641618,0.313266444,0.237881059,0.267496112,0.2969163,0.343440594,0.34904014,0.340314136,0.321814255,0.344740815,0.477578475,0.341876209,0.318286504
0.524375,0.521539345,0.49024246,0.521387283,0.508918618,0.474262869,0.484188699,0.5,0.537747525,0.54973822,0.547411286,0.52699784,0.419224962,0.571748879,0.450193424,0.350069093
0.250625,0.246410109,0.220579539,0.261849711,0.279264214,0.258870565,0.293416278,0.356387665,0.256806931,0.287376382,0.305991856,0.299136069,0.187720181,0.375560538,0.213733075,0.203132197
0.52375,0.506031017,0.529863986,0.504046243,0.51393534,0.388305847,0.357698289,0.306167401,0.423886139,0.403723095,0.438045375,0.468682505,0.668847509,0.678624813,0.547388781,0.603869185
0.615625,0.646754739,0.560615021,0.691907514,0.266443701,0.242378811,0.384655262,0.335242291,0.73019802,0.760325771,0.678883072,0.82775378,0.715148465,0.726457399,0.626692456,0.56471672
0.756875,0.650201034,0.765227676,0.816184971,0.516722408,0.476261869,0.504406428,0.548017621,0.816212871,0.776032577,0.714950553,0.706803456,0.62556618,0.678251121,0.622340426,0.595578075
0.71625,0.584721424,0.642223536,0.779190751,0.509476031,0.490754623,0.482115086,0.360792952,0.745049505,0.776032577,0.480511926,0.458423326,0.735782587,0.770179372,0.386363636,0.398433901
0.695625,0.687535899,0.730928445,0.792485549,0.588628763,0.542728636,0.645930534,0.662995595,0.641089109,0.674229203,0.706224549,0.731641469,0.593860091,0.696562033,0.666827853,0.6711193
0.448125,0.521539345,0.37788291,0.505780347,0.414715719,0.445277361,0.412130638,0.455066079,0.478341584,0.562536358,0.460732984,0.530777538,0.549572219,0.645366218,0.438104449,0.462920313
0.7175,0.690982194,0.633353046,0.689595376,0.619286511,0.72063968,0.750648004,0.730396476,0.662747525,0.727166958,0.621291449,0.654427646,0.666331152,0.770926756,0.781914894,0.701980654
0.580625,0.565766801,0.46777055,0.430635838,0.531772575,0.418790605,0.386210472,0.318942731,0.775371287,0.718440954,0.62478185,0.573434125,0.522395571,0.58819133,0.369439072,0.286043298
0.47375,0.416427341,0.360141928,0.369364162,0.526198439,0.432283858,0.274235355,0.279295154,0.5625,0.547993019,0.475276323,0.507559395,0.539506794,0.667414051,0.314796905,0.288807001
0.450625,0.470993682,0.483737433,0.500578035,0.501672241,0.512243878,0.544323484,0.557268722,0.30259901,0.319371728,0.355439209,0.371490281,0.269753397,0.46038864,0.378626692,0.423307232
0.706875,0.686387134,0.785925488,0.842196532,0.642697882,0.591704148,0.711767755,0.706167401,0.689356436,0.673647469,0.768470041,0.765658747,0.619526925,0.722720478,0.710348162,0.702441271
0.324375,0.303848363,0.324659965,0.352601156,0.293199554,0.229385307,0.270606532,0.311453744,0.339108911,0.328679465,0.366492147,0.350971922,0.542526422,0.648355755,0.550773694,0.53661907
0.524375,0.510051694,0.457717327,0.456647399,0.451505017,0.40029985,0.438569207,0.477092511,0.580445545,0.603839442,0.613728912,0.627969762,0.453447408,0.578849028,0.477272727,0.451404883
0.615625,0.664560597,0.59668835,0.647976879,0.644927536,0.471764118,0.520476931,0.535682819,0.719678218,0.631762653,0.616055846,0.621490281,0.71716155,0.697683109,0.497098646,0.479041916
0.719375,0.698449167,0.696037847,0.76416185,0.729654404,0.684657671,0.690513219,0.701321586,0.564356436,0.613147179,0.622454916,0.618790497,0.676396578,0.775784753,0.705512573,0.711653616
0.645625,0.651349799,0.636901242,0.639884393,0.515607581,0.457271364,0.424053914,0.386784141,0.676361386,0.674229203,0.639325189,0.64524838,0.357825868,0.534005979,0.309477756,0.272224781
0.394375,0.361286617,0.331756357,0.358959538,0.250278707,0.220389805,0.254017626,0.287665198,0.511138614,0.561954625,0.575334497,0.590712743,0.388525415,0.510463378,0.424564797,0.359742054
0.41125,0.388282596,0.373151981,0.36300578,0.510590858,0.420289855,0.46086055,0.471806167,0.369430693,0.35078534,0.371146015,0.349352052,0.513336688,0.614723468,0.530947776,0.504375864
0.731875,0.642734061,0.686575991,0.726589595,0.702341137,0.546726637,0.579574909,0.683700441,0.800123762,0.709714951,0.848167539,0.748920086,0.710115752,0.655082212,0.735976789,0.711192999
0.63375,0.603676048,0.578356002,0.613294798,0.408026756,0.368815592,0.333851737,0.390748899,0.546410891,0.537521815,0.529377545,0.420086393,0.397584298,0.527653214,0.338491296,0.348226624
0.5,0.523262493,0.520993495,0.478612717,0.536231884,0.292853573,0.471747019,0.36123348,0.408415842,0.398487493,0.477021524,0.405507559,0.667337695,0.717488789,0.547388781,0.492399816
0.41375,0.458931648,0.390301597,0.509248555,0.35451505,0.338830585,0.315189217,0.394273128,0.486386139,0.524141943,0.483420593,0.5,0.354806241,0.528026906,0.313346228,0.347766006
0.495,0.497415279,0.49319929,0.547976879,0.449275362,0.413793103,0.430793157,0.466079295,0.474009901,0.481675393,0.499709133,0.509719222,0.44237544,0.572122571,0.440522244,0.437586366
0.615625,0.580700747,0.540508575,0.579768786,0.405239688,0.363818091,0.365992742,0.374449339,0.558787129,0.540430483,0.571262362,0.497840173,0.362858581,0.499626308,0.330270793,0.344541686
0.6625,0.664560597,0.684801892,0.713294798,0.600891862,0.60169915,0.631933644,0.634361233,0.616955446,0.677137871,0.668993601,0.659827214,0.569199799,0.687219731,0.592843327,0.629203132
0.20125,0.21941413,0.204612655,0.230635838,0.512820513,0.497251374,0.506480041,0.509251101,0.149752475,0.194880745,0.221640489,0.22300216,0.202818319,0.376307922,0.229206963,0.188392446
0.375,0.449741528,0.324068598,0.461849711,0.351170569,0.447776112,0.365992742,0.457268722,0.373143564,0.482257126,0.374636417,0.468682505,0.324609965,0.546337818,0.340909091,0.430677107
0.591875,0.558299828,0.573625074,0.628323699,0.755852843,0.494252874,0.717988595,0.515859031,0.608910891,0.584642234,0.611983711,0.640928726,0.519879215,0.648355755,0.582688588,0.571165362
0.574375,0.714531878,0.629213483,0.77283237,0.564659978,0.567216392,0.573872473,0.60660793,0.814975248,0.723094823,0.781849913,0.805615551,0.76899849,0.81838565,0.735976789,0.608935974
0.616875,0.614014934,0.587226493,0.632369942,0.501114827,0.447276362,0.521513738,0.501321586,0.406559406,0.429901105,0.429319372,0.440064795,0.590337192,0.71038864,0.599129594,0.588668816
0.65875,0.768523837,0.69722058,0.788439306,0.400780379,0.339830085,0.271643339,0.379295154,0.55259901,0.721931355,0.572425829,0.581533477,0.641167589,0.579596413,0.471470019,0.439889452
0.3875,0.36645606,0.338261384,0.413294798,0.309364548,0.296351824,0.310005184,0.344493392,0.293316832,0.34089587,0.304246655,0.341792657,0.239557121,0.423393124,0.24516441,0.244587748
0.62625,0.597932223,0.630987581,0.741618497,0.543478261,0.490754623,0.606531882,0.53215859,0.695544554,0.669575334,0.726585224,0.694924406,0.583794665,0.653213752,0.645551257,0.588668816
0.62125,0.59735784,0.605558841,0.56300578,0.540691193,0.591204398,0.536547434,0.603964758,0.772277228,0.727166958,0.785922048,0.724082073,0.598389532,0.748505232,0.705029014,0.707047444
0.405625,0.395749569,0.373743347,0.407514451,0.473244147,0.513243378,0.582685329,0.579735683,0.439356436,0.483420593,0.486329261,0.466522678,0.428283845,0.54857997,0.446808511,0.424228466
0.574375,0.573233774,0.5156712,0.587283237,0.593088071,0.52073963,0.576982893,0.565198238,0.45049505,0.423502036,0.465968586,0.44924406,0.732762959,0.741405082,0.680851064,0.620451405
0.401875,0.426191844,0.389710231,0.452601156,0.550724638,0.464267866,0.504924832,0.614096916,0.375618812,0.421756835,0.413612565,0.428725702,0.429290388,0.580717489,0.445841393,0.446338093
0.5975,0.647329121,0.633944412,0.725433526,0.40245262,0.333333333,0.398652151,0.347136564,0.538985149,0.616055846,0.642233857,0.652267819,0.489682939,0.636023916,0.399903288,0.427913404
0.138125,0.172314762,0.163808397,0.173410405,0.17335563,0.174912544,0.173146708,0.228193833,0.185024752,0.226294357,0.215241419,0.201403888,0.229491696,0.412929746,0.219052224,0.209120221
0.366875,0.37105112,0.33885275,0.352601156,0.785953177,0.743628186,0.753758424,0.720704846,0.456683168,0.499709133,0.439208842,0.541036717,0.392551585,0.591554559,0.464700193,0.419622294
