0,1,2,3,4,5
0.311170213,0.13224822,0.536661466,0.197278912,0.236486486,0.11038961
0.135638298,0.0508647,0.326053042,0.335600907,0.081081081,0.411255411
0.186170213,0.201424212,0.385335413,0.383219955,0.081081081,0.411255411
0.186170213,0.11190234,0.266770671,0.022675737,0.081081081,0.067099567
0.093085106,0.09664293,0.204368175,0.022675737,0.081081081,0.067099567
0.268617021,0.1017294,0.226209048,0.285714286,0.15990991,0.318181818
0.311170213,1.0,0.814352574,0.954648526,0.186936937,0.956709957
0.196808511,0.08138352,0.188767551,0.045351474,0.09009009,0.088744589
0.210106383,0.08138352,0.143525741,0.0,0.101351351,0.045454545
0.22606383,0.11190234,0.173166927,0.022675737,0.114864865,0.067099567
0.696808511,0.408952187,0.408736349,1.0,0.513513514,1.0
0.311170213,0.484231943,0.67550702,0.653061224,0.186936937,0.668831169
0.252659574,0.11190234,0.266770671,0.145124717,0.137387387,0.196969697
0.244680851,0.160732452,0.276131045,0.156462585,0.148648649,0.194805195
0.002659574,0.0,0.326053042,0.335600907,0.081081081,0.415584416
0.199468085,0.199389624,0.307332293,0.20861678,0.092342342,0.255411255
0.002659574,0.0,0.326053042,0.335600907,0.081081081,0.415584416
0.239361702,0.13224822,0.204368175,0.068027211,0.126126126,0.11038961
0.186170213,0.201424212,0.385335413,0.383219955,0.081081081,0.411255411
0.191489362,0.11190234,0.235569423,0.113378685,0.085585586,0.153679654
0.186170213,0.12207528,0.188767551,0.045351474,0.081081081,0.088744589
0.212765957,0.08138352,0.126365055,0.0,0.103603604,0.0
0.265957447,0.201424212,0.4024961,0.485260771,0.25,0.508658009
0.311170213,0.545269583,0.492979719,0.768707483,1.0,0.956709957
0.002659574,0.0,0.388455538,0.428571429,0.148648649,0.454545455
0.215425532,0.08138352,0.204368175,0.004535147,0.126126126,0.034632035
0.215425532,0.08138352,0.204368175,0.004535147,0.126126126,0.034632035
0.186170213,0.08138352,0.173166927,0.022675737,0.081081081,0.067099567
0.186170213,0.201424212,0.453978159,0.507936508,0.081081081,0.53030303
0.215425532,0.08138352,0.308892356,0.145124717,0.148648649,0.183982684
0.002659574,0.0,0.001560062,0.428571429,0.024774775,0.454545455
0.002659574,0.0,0.326053042,0.335600907,0.027027027,0.415584416
0.186170213,0.12207528,0.188767551,0.045351474,0.081081081,0.088744589
0.239361702,0.11190234,0.204368175,0.022675737,0.126126126,0.067099567
0.215425532,0.08138352,0.160686427,0.151927438,0.114864865,0.19047619
0.311170213,0.545269583,0.492979719,0.768707483,0.945945946,0.956709957
0.146276596,0.12207528,0.188767551,0.045351474,0.047297297,0.088744589
0.186170213,0.12207528,0.188767551,0.045351474,0.081081081,0.088744589
0.212765957,0.14242116,0.237129485,0.242630385,0.103603604,0.132034632
0.212765957,0.08138352,0.157566303,0.0,0.204954955,0.0
0.170212766,0.08138352,0.173166927,0.022675737,0.067567568,0.067099567
0.093085106,0.08138352,0.173166927,0.022675737,0.081081081,0.067099567
0.002659574,0.0,0.388455538,0.428571429,0.081081081,0.454545455
0.186170213,0.199389624,0.307332293,0.20861678,0.092342342,0.281385281
0.119680851,0.175991862,0.464898596,0.485260771,0.024774775,0.508658009
0.186170213,0.201424212,0.385335413,0.383219955,0.081081081,0.411255411
0.321808511,0.12207528,0.188767551,0.045351474,0.204954955,0.088744589
0.186170213,0.11190234,0.266770671,0.158730159,0.101351351,0.196969697
0.212765957,0.13224822,0.237129485,0.197278912,0.103603604,0.11038961
0.002659574,0.0,0.001560062,0.428571429,0.024774775,0.454545455
0.265957447,0.11190234,0.15600624,0.158730159,0.256756757,0.196969697
0.186170213,0.201424212,0.464898596,0.383219955,0.081081081,0.411255411
0.215425532,0.08138352,0.157566303,0.0,0.204954955,0.045454545
0.239361702,0.11190234,0.173166927,0.022675737,0.126126126,0.067099567
0.239361702,0.201424212,0.4024961,0.485260771,0.252252252,0.508658009
0.183510638,0.12207528,0.188767551,0.045351474,0.078828829,0.088744589
0.146276596,0.12207528,0.188767551,0.045351474,0.047297297,0.088744589
0.311170213,0.13224822,0.492979719,0.197278912,0.236486486,0.11038961
0.212765957,0.08138352,0.126365055,0.0,0.114864865,0.0
0.093085106,0.09664293,0.204368175,0.022675737,0.081081081,0.067099567
0.215425532,0.08138352,0.333853354,0.158730159,0.182432432,0.255411255
0.186170213,0.201424212,0.464898596,0.383219955,0.081081081,0.411255411
0.22606383,0.1017294,0.188767551,0.045351474,0.114864865,0.088744589
0.090425532,0.11190234,0.344773791,0.979591837,0.0,1.0
0.002659574,0.0,0.326053042,0.335600907,0.027027027,0.415584416
0.0,0.08138352,0.0,0.022675737,0.067567568,0.067099567
0.196808511,0.08138352,0.188767551,0.045351474,0.09009009,0.088744589
0.244680851,0.160732452,0.276131045,0.145124717,0.148648649,0.183982684
0.244680851,0.160732452,0.276131045,0.156462585,0.148648649,0.194805195
0.186170213,0.11190234,0.188767551,0.045351474,0.081081081,0.088744589
0.252659574,0.1017294,0.173166927,0.022675737,0.198198198,0.067099567
0.303191489,0.140386572,0.293291732,0.428571429,0.256756757,0.454545455
0.191489362,0.08138352,0.188767551,0.045351474,0.085585586,0.088744589
0.186170213,0.199389624,0.307332293,0.20861678,0.092342342,0.281385281
0.311170213,0.13224822,0.492979719,0.197278912,0.236486486,0.11038961
0.002659574,0.0,0.001560062,0.428571429,0.024774775,0.454545455
