0,1,2,3,4,5,6,7
0.092231288,0.022739018,0.073842303,0.011173184,0.221147647,0.132620993,0.046744574,0.321670429
0.535296204,0.022997416,0.499374218,0.67877095,0.192134107,0.118164676,0.682804674,0.133182844
0.216034055,0.025322997,0.14893617,0.130586592,0.14893617,0.387177876,0.056761269,0.120767494
0.691379922,0.02248062,0.707968294,0.265363128,0.793681496,0.971715902,0.212020033,0.89503386
0.233770841,0.022997416,0.190654985,0.101955307,0.221792392,0.415461974,0.075125209,0.232505643
0.396949273,0.022868217,0.370045891,0.469273743,0.154094133,0.231615336,0.440734558,0.16027088
0.3118127,0.022609819,0.328327076,0.148743017,0.457769181,0.237586424,0.212020033,0.619638826
0.411138702,0.022739018,0.445139758,0.120810056,0.626047711,0.195160277,0.150250417,0.669300226
0.677190493,0.031395349,0.75385899,0.636871508,0.593810445,0.475172847,0.166110184,0.436794582
0.251507627,0.044573643,0.198998748,0.048882682,0.257253385,0.619736015,0.041736227,0.22234763
0.826179496,0.022351421,0.833124739,0.413407821,0.825918762,0.981143935,0.294657763,0.85778781
0.032280951,0.022739018,0.009178139,0.002793296,0.082527402,0.05468259,0.041736227,0.196388262
0.48918056,0.026098191,0.591155611,0.727653631,0.619600258,0.440603394,0.235392321,0.704288939
0.276339127,0.021705426,0.25740509,0.028631285,0.390715667,0.094908862,0.061769616,0.573363431
0.070237673,0.022739018,0.021276596,0.01047486,0.168923275,0.069767442,0.041736227,0.12979684
0.748137637,0.030620155,0.783062161,0.532122905,0.941972921,0.839723444,0.156093489,0.4751693
0.082298687,0.029844961,0.012932833,0.035614525,0.092198582,0.193903206,0.062604341,0.044018059
0.663001064,0.023643411,0.666249479,0.643854749,0.473243069,0.377749843,0.280467446,0.217832957
0.082653423,0.023126615,0.029203171,0.01047486,0.116054159,0.090509114,0.039232053,0.246049661
0.506917347,0.022868217,0.561952441,0.741620112,0.215344939,0.1345066,0.69115192,0.146726862
0.113160695,0.022739018,0.103045474,0.016759777,0.257253385,0.158076681,0.046744574,0.326185102
0.255054984,0.027131783,0.232373801,0.164804469,0.230818827,0.434318039,0.173622705,0.178329571
0.233770841,0.05129199,0.14893617,0.043994413,0.142488717,0.679446889,0.0,0.189616253
0.482085846,0.028552972,0.415936587,0.280027933,0.268214055,0.836580767,0.161101836,0.108352144
0.205391983,0.022739018,0.178139341,0.206703911,0.152159897,0.139220616,0.291318865,0.127539503
0.365023058,0.023385013,0.34084272,0.104748603,0.431979368,0.324324324,0.194490818,0.648984199
0.262149698,0.035529716,0.20317063,0.077513966,0.193423598,0.632306725,0.049248748,0.200902935
0.036537779,0.024677003,0.011681268,0.007681564,0.014829142,0.118478944,0.062604341,0.002257336
0.223128769,0.027002584,0.190654985,0.138268156,0.184397163,0.440603394,0.057595993,0.132054176
0.968073785,0.036046512,0.991656237,0.594972067,0.896840748,0.912005028,0.294657763,0.637697517
0.318907414,0.022222222,0.324155194,0.153631285,0.420373952,0.203645506,0.212020033,0.581264108
0.276339127,0.026356589,0.178139341,0.125,0.149580916,0.450031427,0.060934891,0.15462754
0.079460802,0.030232558,0.017104714,0.030027933,0.112830432,0.162162162,0.062604341,0.025959368
0.308265342,0.023126615,0.324155194,0.104748603,0.510638298,0.17787555,0.194490818,0.826185102
0.233770841,0.022739018,0.224030038,0.155726257,0.143133462,0.280326838,0.192821369,0.136568849
0.659453707,0.022739018,0.691280768,0.241620112,0.716312057,0.783155248,0.212020033,0.689616253
0.035828308,0.022868217,0.009178139,0.004189944,0.102514507,0.078881207,0.047579299,0.088036117
0.329549486,0.021705426,0.353358365,0.021648045,0.593810445,0.132620993,0.066777963,0.794582393
0.177013125,0.031136951,0.103045474,0.041201117,0.099935525,0.390320553,0.00918197,0.133182844
0.357928343,0.022609819,0.319983312,0.117318436,0.36686009,0.396605908,0.106844741,0.107223476
0.187655197,0.023255814,0.165623696,0.173882682,0.139909736,0.233815211,0.208681135,0.125282167
0.318907414,0.023126615,0.336670839,0.166899441,0.437782076,0.201131364,0.212020033,0.576749436
0.368570415,0.02248062,0.39507718,0.189944134,0.542230819,0.270898806,0.20951586,0.836343115
0.290528556,0.023255814,0.282436379,0.354050279,0.161831077,0.214959145,0.332220367,0.112866817
0.255054984,0.029328165,0.219858156,0.213687151,0.216634429,0.3557511,0.187813022,0.159142212
0.343738915,0.021059432,0.345014602,0.192039106,0.27724049,0.47203017,0.212020033,0.112866817
0.054274565,0.02248062,0.007926575,0.013268156,0.123791103,0.063167819,0.039232053,0.261851016
0.329549486,0.022739018,0.294952023,0.299581006,0.232108317,0.277184161,0.121869783,0.169300226
0.425328131,0.023385013,0.432624113,0.229050279,0.529335912,0.308610937,0.191986644,0.463882619
0.205391983,0.023643411,0.169795578,0.118715084,0.229529336,0.352608422,0.075125209,0.132054176
0.085491309,0.02881137,0.011681268,0.024441341,0.076079948,0.157133878,0.062604341,0.015801354
0.460801703,0.032041344,0.461827284,0.302374302,0.37653127,0.85857951,0.171118531,0.183972912
0.329549486,0.021834625,0.361702128,0.112430168,0.606705351,0.188246386,0.194490818,0.93227991
0.68073785,0.026614987,0.645390071,0.553072626,0.460348162,0.374607165,0.175292154,0.186230248
0.631074849,0.023255814,0.637046308,0.608938547,0.44551902,0.424890006,0.193656093,0.471783296
0.308265342,0.021834625,0.332498957,0.150139665,0.499032882,0.250157134,0.212020033,0.626410835
0.343738915,0.021059432,0.34084272,0.191340782,0.276595745,0.468887492,0.213689482,0.111738149
0.137992196,0.025710594,0.086357947,0.049581006,0.12830432,0.371464488,0.02754591,0.17268623
0.3118127,0.022997416,0.336670839,0.17877095,0.440361057,0.204274041,0.212020033,0.566591422
0.212486697,0.052971576,0.144764289,0.051675978,0.130883301,0.670018856,0.00918197,0.169300226
0.308265342,0.028036176,0.28660826,0.250698324,0.266924565,0.390320553,0.173622705,0.097065463
0.432422845,0.021705426,0.457655403,0.13547486,0.696969697,0.195160277,0.150250417,0.93227991
0.663001064,0.021963824,0.682937005,0.206703911,0.813023856,0.943431804,0.212020033,0.831828442
0.116708053,0.021576227,0.115561118,0.018854749,0.25660864,0.172847266,0.046744574,0.309255079
0.230223484,0.02248062,0.236545682,0.022346369,0.385557705,0.094908862,0.061769616,0.533860045
0.322454771,0.023385013,0.332498957,0.12849162,0.454545455,0.47203017,0.1360601,0.386004515
0.089038666,0.02248062,0.035460993,0.011173184,0.143133462,0.103079824,0.039232053,0.231376975
0.318907414,0.022609819,0.365874009,0.159916201,0.48420374,0.308610937,0.212020033,0.658013544
0.322454771,0.022222222,0.28660826,0.025837989,0.496453901,0.091137649,0.05509182,0.618510158
0.421780773,0.022997416,0.44931164,0.146648045,0.638942618,0.264613451,0.178631052,0.988713318
0.396949273,0.022351421,0.432624113,0.201815642,0.568020632,0.324324324,0.204507513,0.875846501
0.606243349,0.023514212,0.603671256,0.797486034,0.254029658,0.197360151,0.757929883,0.191873589
0.258602341,0.02248062,0.224030038,0.024441341,0.419084462,0.10087995,0.061769616,0.572234763
0.411138702,0.02248062,0.445139758,0.122206704,0.632495164,0.192646135,0.150250417,0.674943567
0.093650231,0.022093023,0.069670421,0.01047486,0.221147647,0.132620993,0.046744574,0.294582393
0.094004966,0.022222222,0.044221944,0.009078212,0.170212766,0.144877436,0.039232053,0.242663657
0.435970202,0.023643411,0.482686692,0.601955307,0.122501612,0.193903206,0.741235392,0.156884876
0.240865555,0.022222222,0.194826867,0.154329609,0.18762089,0.296040226,0.189482471,0.125282167
0.226676126,0.022093023,0.198998748,0.152234637,0.196002579,0.321181647,0.189482471,0.127539503
0.155728982,0.022093023,0.144764289,0.018854749,0.310767247,0.07008171,0.061769616,0.343115124
0.198297269,0.023255814,0.153108052,0.168296089,0.166344294,0.247014456,0.203672788,0.132054176
0.18410784,0.022739018,0.186483104,0.181564246,0.131528046,0.218416091,0.242070117,0.132054176
0.091876552,0.022997416,0.073842303,0.011173184,0.221147647,0.122250157,0.046744574,0.322799097
0.421780773,0.022868217,0.440967877,0.497206704,0.163765313,0.324324324,0.507512521,0.16027088
0.687832565,0.021834625,0.703796412,0.262569832,0.800128949,0.971715902,0.212020033,0.893905192
0.050017737,0.022868217,0.010012516,0.011173184,0.155383623,0.093337524,0.041736227,0.261851016
0.428875488,0.023126615,0.495202336,0.581005587,0.242424242,0.324324324,0.657762938,0.133182844
0.258602341,0.027131783,0.215686275,0.165502793,0.195357834,0.443746072,0.173622705,0.170428894
0.659453707,0.023643411,0.641218189,0.532122905,0.522888459,0.412319296,0.193656093,0.479683973
0.340191557,0.030620155,0.278264497,0.174581006,0.191489362,0.654305468,0.076794658,0.101580135
0.050372473,0.024677003,0.011681268,0.009776536,0.025145068,0.112193589,0.062604341,0.004514673
0.609790706,0.023126615,0.628702545,0.818435754,0.275950999,0.185103708,0.766277129,0.199774266
0.244412912,0.023514212,0.198998748,0.155027933,0.185686654,0.250471402,0.181135225,0.124153499
0.191202554,0.023385013,0.169795578,0.177374302,0.14764668,0.153048397,0.240400668,0.16027088
0.577864491,0.032041344,0.561952441,0.490223464,0.335912315,0.899434318,0.171118531,0.174943567
0.343738915,0.035917313,0.253233208,0.171089385,0.209542231,0.390320553,0.049248748,0.169300226
0.350833629,0.023385013,0.332498957,0.420391061,0.150225661,0.152105594,0.394824708,0.158013544
0.038311458,0.02248062,0.009178139,0.004189944,0.095422308,0.097108737,0.045075125,0.042889391
0.3366442,0.034883721,0.236545682,0.166899441,0.183752418,0.393463231,0.049248748,0.176072235
0.286981199,0.028036176,0.278264497,0.13896648,0.189555126,0.437460717,0.076794658,0.169300226
0.003547357,0.024547804,0.011681268,0.004888268,0.047711154,0.108736644,0.062604341,0.072234763
0.24796027,0.022868217,0.20317063,0.155726257,0.199226306,0.259270899,0.186143573,0.112866817
0.645264278,0.027002584,0.582811848,0.476256983,0.346872985,0.371464488,0.175292154,0.250564334
0.652358993,0.022739018,0.687108886,0.217178771,0.800128949,0.918290383,0.212020033,0.835214447
0.20893934,0.026873385,0.173967459,0.083798883,0.154094133,0.468887492,0.075125209,0.124153499
0.3118127,0.022093023,0.307467668,0.13198324,0.440361057,0.346323067,0.194490818,0.715575621
0.414686059,0.022739018,0.415936587,0.115921788,0.626047711,0.197674419,0.194490818,0.64785553
0.308265342,0.022868217,0.328327076,0.094273743,0.49516441,0.194846009,0.194490818,0.820541761
0.258602341,0.027002584,0.249061327,0.162011173,0.234687299,0.399748586,0.173622705,0.187358916
0.034054629,0.02248062,0.009178139,0.004189944,0.080593166,0.114707731,0.047579299,0.062076749
0.467896417,0.022868217,0.440967877,0.157821229,0.364281109,0.289754871,0.212020033,0.319413093
0.06633558,0.023255814,0.007926575,0.016061453,0.116054159,0.045883092,0.039232053,0.258465011
0.018446258,0.02377261,0.011681268,0.007681564,0.03868472,0.114079195,0.061769616,0.03724605
0.177013125,0.02248062,0.153108052,0.17527933,0.157962605,0.177561282,0.20951586,0.116252822
0.294075913,0.028165375,0.274092616,0.212290503,0.255319149,0.412319296,0.173622705,0.138826185
0.666548421,0.021834625,0.682937005,0.205307263,0.813023856,0.946574481,0.212020033,0.830699774
0.531748847,0.032428941,0.511889862,0.392458101,0.375241779,0.905719673,0.171118531,0.169300226
0.393401916,0.023514212,0.382561535,0.601955307,0.107672469,0.136077938,0.724540902,0.130925508
0.652358993,0.021705426,0.641218189,0.203212291,0.671179884,0.748585795,0.212020033,0.60496614
0.290528556,0.027648579,0.236545682,0.158519553,0.245647969,0.365179133,0.173622705,0.168171558
0.240865555,0.022351421,0.211514393,0.157122905,0.145712444,0.292897549,0.194490818,0.139954853
0.187655197,0.02248062,0.194826867,0.159217877,0.212765957,0.314896292,0.20033389,0.156884876
0.297623271,0.023385013,0.290780142,0.247905028,0.249516441,0.465744815,0.234557596,0.193002257
0.333096843,0.022351421,0.353358365,0.095670391,0.542230819,0.14990572,0.194490818,0.93227991
0.194749911,0.023643411,0.20317063,0.207402235,0.121212121,0.143620365,0.289649416,0.138826185
0.350833629,0.022351421,0.315811431,0.117318436,0.423597679,0.321181647,0.194490818,0.674943567
0.297623271,0.028165375,0.278264497,0.224162011,0.258542876,0.409176618,0.173622705,0.130925508
0.265697056,0.025452196,0.20317063,0.183659218,0.197936815,0.330609679,0.173622705,0.062076749
0.432422845,0.022739018,0.461827284,0.164804469,0.638942618,0.259585167,0.178631052,1.0
0.854558354,0.03255814,0.858156028,0.769553073,0.574468085,0.487743558,0.333889816,0.35778781
0.251507627,0.026873385,0.173967459,0.102653631,0.185686654,0.453174104,0.057595993,0.190744921
0.180560482,0.023385013,0.14893617,0.162011173,0.11863314,0.219358894,0.201168614,0.156884876
0.301170628,0.023901809,0.236545682,0.110335196,0.266924565,0.409176618,0.106844741,0.241534989
0.563675062,0.023255814,0.541093033,0.179469274,0.626047711,0.607165305,0.212020033,0.378103837
0.223128769,0.022739018,0.173967459,0.145949721,0.165054803,0.235072282,0.189482471,0.124153499
0.389854558,0.039276486,0.299123905,0.210195531,0.234042553,0.468887492,0.049248748,0.17268623
0.137992196,0.026744186,0.086357947,0.081703911,0.087685364,0.358893777,0.028380634,0.146726862
0.036537779,0.022868217,0.009178139,0.011871508,0.074145712,0.123821496,0.041736227,0.217832957
0.588506563,0.031782946,0.53274927,0.427374302,0.284332689,0.874292898,0.161101836,0.168171558
0.404043987,0.022868217,0.420108469,0.601955307,0.150225661,0.124450031,0.757929883,0.169300226
0.233770841,0.022997416,0.224030038,0.123603352,0.270148291,0.421747329,0.075125209,0.334085779
0.090812345,0.022868217,0.073842303,0.014664804,0.223081883,0.121307354,0.046744574,0.306997743
0.141539553,0.024547804,0.086357947,0.048184358,0.126370084,0.365179133,0.028380634,0.170428894
0.177013125,0.022997416,0.119733,0.158519553,0.087685364,0.178504085,0.199499165,0.152370203
0.06385243,0.023255814,0.007926575,0.017458101,0.125725338,0.036769327,0.039232053,0.253950339
0.40049663,0.022739018,0.415936587,0.601955307,0.149580916,0.140163419,0.757929883,0.169300226
0.638169564,0.022739018,0.657905715,0.846368715,0.303675048,0.188560654,0.808013356,0.233634312
0.269244413,0.035917313,0.186483104,0.062150838,0.193423598,0.62602137,0.049248748,0.204288939
0.148634267,0.024031008,0.107217355,0.088687151,0.107027724,0.346323067,0.054257095,0.16027088
0.230223484,0.05129199,0.140592407,0.046089385,0.18762089,0.610307982,0.0,0.205417607
0.24796027,0.044832041,0.198998748,0.046787709,0.25660864,0.619736015,0.041736227,0.223476298
0.833274211,0.035917313,0.762202753,0.67877095,0.574468085,0.437460717,0.557595993,0.178329571
0.255054984,0.024935401,0.182311222,0.180865922,0.205029014,0.377749843,0.173622705,0.162528217
0.3366442,0.022739018,0.345014602,0.152932961,0.44551902,0.47203017,0.1360601,0.387133183
0.137992196,0.022739018,0.086357947,0.068435754,0.081237911,0.286612194,0.025876461,0.181715576
0.205391983,0.024160207,0.169795578,0.104050279,0.19858156,0.384035198,0.075125209,0.139954853
0.069528201,0.023126615,0.016687526,0.01047486,0.170212766,0.068510371,0.041736227,0.146726862
0.074494502,0.030490956,0.012932833,0.043296089,0.096067054,0.184789441,0.062604341,0.06772009
0.361475701,0.021576227,0.378389654,0.041899441,0.600257898,0.20867379,0.066777963,0.872460497
0.251507627,0.024806202,0.228201919,0.181564246,0.165054803,0.336895035,0.173622705,0.091422122
0.393401916,0.024418605,0.432624113,0.275837989,0.457769181,0.478315525,0.1360601,0.435665914
0.318907414,0.021576227,0.319983312,0.099860335,0.488716957,0.250471402,0.194490818,0.80248307
0.577864491,0.027002584,0.465999166,0.212290503,0.470664088,0.478315525,0.1360601,0.620767494
0.421780773,0.023385013,0.407592824,0.497206704,0.163765313,0.280326838,0.474958264,0.161399549
0.091167081,0.022351421,0.069670421,0.011871508,0.218568665,0.11062225,0.046744574,0.317155756
0.347286272,0.023255814,0.332498957,0.198324022,0.291424887,0.490886235,0.217863105,0.127539503
0.407591344,0.023385013,0.399249061,0.11103352,0.606705351,0.219673162,0.194490818,0.64785553
0.141539553,0.022609819,0.103045474,0.016759777,0.250161186,0.065681961,0.046744574,0.336343115
0.14508691,0.024418605,0.086357947,0.047486034,0.130883301,0.362036455,0.028380634,0.167042889
0.262149698,0.026356589,0.249061327,0.162709497,0.231463572,0.390320553,0.173622705,0.186230248
0.425328131,0.022868217,0.445139758,0.497206704,0.162475822,0.321181647,0.503338898,0.161399549
0.833274211,0.032041344,0.841468502,0.874301676,0.561573179,0.506599623,0.333889816,0.256207675
0.499822632,0.022609819,0.549436796,0.748603352,0.217279175,0.144563168,0.699499165,0.124153499
0.244412912,0.023385013,0.20317063,0.258379888,0.092198582,0.161847894,0.29048414,0.099322799
0.078041859,0.025452196,0.012932833,0.073324022,0.028368794,0.136392206,0.062604341,0.090293454
0.20893934,0.023643411,0.165623696,0.115223464,0.225016119,0.314896292,0.075125209,0.14221219
0.055693508,0.022997416,0.028785982,0.011173184,0.165699549,0.101508485,0.041736227,0.193002257
0.233770841,0.023385013,0.20317063,0.11452514,0.265635074,0.412319296,0.075125209,0.337471783
0.24796027,0.023643411,0.236545682,0.144553073,0.301096067,0.459459459,0.075125209,0.417607223
0.205391983,0.023643411,0.165623696,0.117318436,0.228884591,0.346323067,0.075125209,0.136568849
0.212486697,0.023901809,0.190654985,0.105446927,0.2275951,0.374607165,0.075125209,0.133182844
0.989357928,0.027777778,0.974968711,0.902234637,0.671179884,0.459459459,0.205342237,0.585778781
0.40049663,0.031912145,0.324155194,0.162709497,0.218568665,0.76744186,0.086811352,0.095936795
0.446612274,0.023514212,0.386733417,0.346368715,0.268214055,0.18353237,0.150250417,0.224604966
0.283433842,0.028036176,0.253233208,0.180865922,0.260477112,0.396605908,0.173622705,0.171557562
0.062788223,0.02622739,0.011681268,0.016759777,0.049000645,0.137020742,0.062604341,0.007900677
0.233770841,0.027906977,0.153108052,0.093575419,0.195357834,0.478315525,0.075125209,0.108352144
0.028378858,0.022609819,0.009178139,0.00698324,0.094777563,0.176304211,0.047579299,0.082392777
0.173465768,0.02248062,0.140592407,0.018854749,0.315280464,0.064739158,0.061769616,0.380361174
0.20893934,0.023255814,0.165623696,0.165502793,0.180528691,0.252671276,0.193656093,0.177200903
0.244412912,0.025968992,0.20317063,0.206005587,0.196002579,0.346323067,0.188647746,0.148984199
0.290528556,0.02377261,0.28660826,0.110335196,0.410702772,0.462602137,0.1360601,0.383747178
0.035118836,0.022868217,0.009178139,0.005586592,0.098001289,0.087052168,0.047579299,0.091422122
0.177013125,0.024160207,0.144764289,0.064944134,0.181818182,0.336895035,0.053422371,0.174943567
0.404043987,0.021963824,0.445139758,0.206005587,0.613152805,0.330609679,0.204507513,0.90744921
0.194749911,0.022609819,0.186483104,0.197625698,0.159896841,0.185103708,0.291318865,0.124153499
0.318907414,0.022093023,0.336670839,0.101955307,0.439071567,0.308610937,0.194490818,0.768623025
0.216034055,0.023126615,0.224030038,0.203212291,0.156673114,0.164047769,0.259599332,0.180586907
0.173465768,0.02248062,0.165623696,0.170391061,0.152804642,0.177561282,0.211185309,0.100451467
0.258602341,0.022093023,0.194826867,0.155726257,0.170857511,0.270898806,0.195325543,0.120767494
0.428875488,0.022997416,0.445139758,0.127793296,0.638942618,0.189817725,0.150250417,0.920993228
0.029443065,0.022739018,0.011681268,0.011173184,0.034171502,0.118793212,0.061769616,0.042889391
0.361475701,0.021963824,0.370045891,0.040502793,0.561573179,0.200817096,0.066777963,0.864559819
0.3366442,0.022609819,0.319983312,0.399441341,0.161831077,0.166247643,0.378964942,0.132054176
0.503369989,0.027648579,0.436795995,0.182960894,0.548678272,0.434318039,0.225375626,0.680586907
0.407591344,0.02248062,0.436795995,0.116620112,0.677627337,0.165933375,0.150250417,0.770880361
0.187655197,0.023126615,0.165623696,0.17877095,0.143133462,0.214959145,0.206176962,0.120767494
0.432422845,0.022222222,0.465999166,0.168994413,0.626047711,0.286612194,0.178631052,1.0
0.294075913,0.029586563,0.190654985,0.13547486,0.141199226,0.440603394,0.049248748,0.16027088
0.258602341,0.027390181,0.173967459,0.07122905,0.193423598,0.462602137,0.076794658,0.112866817
0.141539553,0.026356589,0.09470171,0.122905028,0.126370084,0.34318039,0.028380634,0.128668172
0.137992196,0.022351421,0.086357947,0.065642458,0.10896196,0.283469516,0.025876461,0.182844244
0.329549486,0.030749354,0.244889445,0.175977654,0.18762089,0.591451917,0.076794658,0.14221219
0.279886485,0.022351421,0.274092616,0.278631285,0.243068988,0.371464488,0.273789649,0.159142212
0.570769777,0.02622739,0.549436796,0.352653631,0.455834945,0.481458202,0.1360601,0.566591422
0.286981199,0.022739018,0.294952023,0.366620112,0.173436493,0.200817096,0.34557596,0.125282167
0.357928343,0.023901809,0.328327076,0.290502793,0.270793037,0.261470773,0.153589316,0.153498871
0.093650231,0.022739018,0.090529829,0.027234637,0.189555126,0.15964802,0.046744574,0.266365688
0.318907414,0.027131783,0.332498957,0.258379888,0.24693746,0.36832181,0.173622705,0.079006772
0.212486697,0.024547804,0.178139341,0.132681564,0.161831077,0.396605908,0.060934891,0.128668172
0.333096843,0.021705426,0.349186483,0.099162011,0.542230819,0.151162791,0.194490818,0.93227991
0.276339127,0.022739018,0.328327076,0.212988827,0.363636364,0.261470773,0.212020033,0.495485327
0.169918411,0.025064599,0.123904881,0.076815642,0.136041264,0.462602137,0.060934891,0.162528217
0.340191557,0.02248062,0.324155194,0.028631285,0.488072211,0.106536769,0.051752922,0.650112867
0.137992196,0.025968992,0.090529829,0.099162011,0.090264346,0.34318039,0.028380634,0.139954853
0.038311458,0.02248062,0.009178139,0.00349162,0.097356544,0.092708988,0.045075125,0.053047404
0.65590635,0.023255814,0.637046308,0.532122905,0.522888459,0.412319296,0.193656093,0.479683973
0.318907414,0.02248062,0.315811431,0.152234637,0.413281754,0.203645506,0.212020033,0.581264108
0.322454771,0.021576227,0.336670839,0.103351955,0.437782076,0.286612194,0.194490818,0.797968397
0.836821568,0.037209302,0.791405924,0.818435754,0.378465506,0.340037712,0.121869783,0.180586907
0.304717985,0.022351421,0.336670839,0.106145251,0.512572534,0.180389692,0.194490818,0.85214447
0.563675062,0.022868217,0.549436796,0.755586592,0.221792392,0.168447517,0.732888147,0.179458239
0.826179496,0.033462532,0.799749687,0.783519553,0.548678272,0.494028913,0.557595993,0.211060948
0.223128769,0.022739018,0.224030038,0.104748603,0.268214055,0.406033941,0.075125209,0.336343115
0.556580348,0.032041344,0.570296204,0.469273743,0.339780787,0.908862351,0.171118531,0.173814898
0.411138702,0.023514212,0.403420943,0.483240223,0.160541586,0.270898806,0.461602671,0.162528217
0.237318198,0.051679587,0.136420526,0.032821229,0.182462927,0.698302954,0.0,0.200902935
0.166371054,0.031007752,0.123904881,0.05377095,0.116698904,0.374607165,0.028380634,0.133182844
0.152181625,0.022997416,0.140592407,0.020949721,0.310767247,0.073852923,0.061769616,0.328442438
0.14508691,0.022997416,0.132248644,0.018156425,0.245003224,0.027341295,0.046744574,0.317155756
0.000709471,0.022222222,0.011681268,0.005586592,0.050934881,0.131992458,0.062604341,0.032731377
0.357928343,0.022222222,0.390905298,0.164804469,0.472598324,0.270898806,0.212020033,0.75282167
0.652358993,0.023385013,0.649561952,0.574022346,0.464216634,0.374607165,0.175292154,0.183972912
0.05143668,0.022997416,0.010846892,0.011173184,0.162475822,0.095537398,0.041736227,0.243792325
0.258602341,0.025710594,0.165623696,0.118715084,0.14764668,0.450031427,0.060934891,0.145598194
0.396949273,0.023385013,0.453483521,0.601955307,0.199871051,0.236015085,0.741235392,0.164785553
0.315360057,0.030878553,0.219858156,0.153631285,0.134751773,0.437460717,0.049248748,0.164785553
0.365023058,0.022222222,0.390905298,0.185055866,0.542230819,0.270898806,0.20951586,0.836343115
0.361475701,0.046511628,0.290780142,0.224162011,0.230818827,0.622878693,0.049248748,0.208803612
0.65590635,0.023643411,0.657905715,0.622905028,0.462927144,0.371464488,0.280467446,0.182844244
0.333096843,0.022997416,0.370045891,0.146648045,0.509348807,0.314896292,0.212020033,0.652370203
0.216034055,0.023385013,0.215686275,0.208798883,0.173436493,0.128221245,0.265442404,0.16027088
0.68073785,0.026485788,0.620358782,0.525139665,0.428755642,0.377749843,0.175292154,0.23476298
0.276339127,0.02377261,0.224030038,0.108938547,0.295293359,0.415461974,0.106844741,0.301354402
0.223128769,0.023385013,0.198998748,0.110335196,0.264990329,0.409176618,0.075125209,0.332957111
0.230223484,0.02622739,0.165623696,0.118715084,0.165054803,0.428032684,0.060934891,0.127539503
0.354380986,0.022351421,0.386733417,0.162011173,0.469374597,0.280326838,0.212020033,0.731376975
0.212486697,0.023255814,0.186483104,0.191340782,0.154094133,0.125392835,0.238731219,0.169300226
0.3118127,0.023255814,0.328327076,0.231145251,0.3172147,0.443746072,0.225375626,0.204288939
0.177013125,0.022093023,0.169795578,0.022346369,0.348807221,0.061910748,0.061769616,0.437923251
0.036183044,0.02248062,0.009178139,0.004189944,0.102514507,0.094280327,0.045075125,0.065462754
0.003547357,0.022868217,0.011681268,0.004888268,0.03997421,0.12602137,0.061769616,0.066591422
0.396949273,0.023514212,0.39507718,0.601955307,0.150225661,0.209616593,0.741235392,0.179458239
0.283433842,0.022093023,0.211514393,0.170391061,0.235332044,0.409176618,0.202003339,0.101580135
0.652358993,0.02377261,0.678765123,0.67877095,0.469374597,0.402891263,0.280467446,0.383747178
